tse_id,url,info_uf,info_muni,info_position,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
GO-03371/2020,https://www.omaispositivo.com.br/eleicoes-2020-chapas-estao-definidas-em-bom-jardim-de-goias/,GO,BOM JARDIM DE GOIÁS,"Prefeito, Vereador",1,P,0,,,BARE,"44,38",ODAIR DO ODELIO,"39,95",,,,,,,,,,,,,,,,,,,,,,,,,,
GO-03371/2020,https://www.omaispositivo.com.br/eleicoes-2020-chapas-estao-definidas-em-bom-jardim-de-goias/,GO,BOM JARDIM DE GOIÁS,"Prefeito, Vereador",1,P,1,,,BARE,"48,68",ODAIR DO ODELIO,"41,27",,,,,,,,,,,,,,,,,,,,,,,,,,
GO-05226/2020,https://www.omaispositivo.com.br/com-mais-de-70-da-preferencia-fernanda-nolasco-tem-larga-vantagem-em-baliza/,GO,BALIZA,"Prefeito, Vereador",1,P,0,,,FERNANDA NOLASCO,"63,9",MARCOS DA VERDURA,"18,34",,,,,,,,,,,,,,,,,,,,,,,,,,
GO-05226/2020,https://www.omaispositivo.com.br/com-mais-de-70-da-preferencia-fernanda-nolasco-tem-larga-vantagem-em-baliza/,GO,BALIZA,"Prefeito, Vereador",1,P,1,,,FERNANDA NOLASCO,"71,6",MARCOS DA VERDURA,"23,08",,,,,,,,,,,,,,,,,,,,,,,,,,
GO-01183/2020,https://www.omaispositivo.com.br/ovarci-vilela-esta-com-5462-e-lidera-disputa-eleitoral-em-arenopolis-indica-pesquisa/,GO,ARENÓPOLIS,"Prefeito, Vereador",1,P,0,,,OVARCI VILELA,"48,18",DELMIRO CANO,"31,09",,,,,,,,,,,,,,,,,,,,,,,,,,
GO-01183/2020,https://www.omaispositivo.com.br/ovarci-vilela-esta-com-5462-e-lidera-disputa-eleitoral-em-arenopolis-indica-pesquisa/,GO,ARENÓPOLIS,"Prefeito, Vereador",1,P,1,,,OVARCI VILELA,"54,62",DELMIRO CANO,"34,45",SARGENTO VALDELAN,"3,64",,,,,,,,,,,,,,,,,,,,,,,,
MT-01862/2020,https://www.omaispositivo.com.br/pesquisa-aponta-jose-nilton-liderando-intencoes-de-voto-para-prefeito-de-bom-jesus-do-araguaia-com-3352/,MT,BOM JESUS DO ARAGUAIA,"Prefeito, Vereador",1,P,0,,,JOSE NILTON,20,MANSAO,"15,21",RONE DO MURERE,"12,11",SILVIO DANTAS,"7,6",PASTOR ZILTEIR,"3,1",DIOGO CAPOCI,"1,12",,,,,,,,,,,,,,,,,,
MT-01862/2020,https://www.omaispositivo.com.br/pesquisa-aponta-jose-nilton-liderando-intencoes-de-voto-para-prefeito-de-bom-jesus-do-araguaia-com-3352/,MT,BOM JESUS DO ARAGUAIA,"Prefeito, Vereador",1,P,1,,,JOSE NILTON,"33,52",MANSAO,"20,28",SILVIO DANTAS,"15,49",RONE DO MURERE,"13,8",PASTOR ZILTEIR,"6,76",,,,,,,,,,,,,,,,,,,,
GO-08978/2020,https://www.folhadecaiaponia.com.br/readnews.php?recordID=996,GO,PIRANHAS,"Prefeito, Vereador",1,P,0,,,ERIC SILVEIRA,"17,1",JAMILE,"10,26",AMERICO,"9,21",FABIO,"8,68",DERMISSON,5,CHICAO,"4,47",JOAO,"2,89",,,,,,,,,,,,,,,,
GO-08978/2020,https://www.folhadecaiaponia.com.br/readnews.php?recordID=996,GO,PIRANHAS,"Prefeito, Vereador",1,P,1,,,ERIC SILVEIRA,"28,16",AMERICO BARBOSA,"14,21",FABIO LASSERE,"13,94",DERMISSON FERREIRA,"7,89",MARCOS ROGERIO,"7,11",JOAO EDUARDO,"4,21",,,,,,,,,,,,,,,,,,
GO-03766/2020,https://www.folhadecaiaponia.com.br/readnews.php?recordID=995,GO,ARENÓPOLIS,"Prefeito, Vereador",1,P,0,,,DELMIRO,"41,35",OVARCIR,"39,74",,,,,,,,,,,,,,,,,,,,,,,,,,
GO-03766/2020,https://www.folhadecaiaponia.com.br/readnews.php?recordID=995,GO,ARENÓPOLIS,"Prefeito, Vereador",1,P,1,,,DELMIRO,"46,15",OVARCIR,"41,03",,,,,,,,,,,,,,,,,,,,,,,,,,
MA-03668/2020,https://www.cozinhandoogalo.com/l/segundo-pesquisa-socorro-waquin-e-dinair-sao-as-preferidas-dos-eleitores-da-zona-rural-de-timon/,MA,TIMON,"Prefeito, Vereador",1,P,0,,,DINAIR,"23,08",PROFESSORA SOCORRO,"9,62",CORONEL SCHNNEYDER,"5,77",COCA DO MATAPASTO,"1,92",JACONIAS MORAIS,"1,92",,,,,,,,,,,,,,,,,,,,
MA-03668/2020,https://www.cozinhandoogalo.com/l/segundo-pesquisa-socorro-waquin-e-dinair-sao-as-preferidas-dos-eleitores-da-zona-rural-de-timon/,MA,TIMON,"Prefeito, Vereador",1,P,1,,,PROFESSORA SOCORRO,"34,62",DINAIR,"28,85",CORONEL SCHNNEYDER,"15,38",JACONIAS MORAIS,"3,85",HENRIQUE JR.,"1,92",,,,,,,,,,,,,,,,,,,,
