unnamed: 0,tse_id,url,info_uf,info_muni,info_position,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15
,RN-04058/2020,https://robsonpiresxerife.com/notas/renata-rego-lidera-corrida-pela-prefeitura-de-extremoz-mostra-exatus-agora-rn-97-fm/,RN,EXTREMOZ,Prefeito,1.0,P,0.0,,,DRA. RENATA,"22,4",JUSSARA SALES,"11,1",EDUARDO MOTTA,"7,9",JOAZ OLIVEIRA,"5,4",CAIO BRUNO,3,MAJOR ALBERTO,"1,2",ENILTON TRINDADE,1,,,,,,,,,,,,,,,,
,RN-04058/2020,https://robsonpiresxerife.com/notas/renata-rego-lidera-corrida-pela-prefeitura-de-extremoz-mostra-exatus-agora-rn-97-fm/,RN,EXTREMOZ,Prefeito,1.0,P,1.0,,,RENATA REGO,"29,3",JUSSARA SALES,"14,8",EDUARDO MOTTA,"11,8",JOAZ OLIVEIRA,"7,1",CAIO BRUNO,"5,4",ENILTON TRINDADE,"3,7",CARLOS ALBERTO,2,EDILSON NASCIMENTO,"1,5",,,,,,,,,,,,,,
,RN-04236/2020,https://www.blogdojoaomarcolino.com/2020/03/pesquisa-consult98fm.html,RN,NATAL,Prefeito,1.0,P,1.0,,,ALVARO DIAS,"24,2",NATALIA BONAVIDES,"6,9",KELPS LIMA,"6,6",HERMANO MORAIS,"5,9",CORONEL AZEVEDO,"3,3",PROFESSOR CARLOS ALBERTO,"3,1",SANDRO PIMENTEL,3,BRUNO GIOVANI,1,,,,,,,,,,,,,,
,RN-04236/2020,https://www.chicogregorio.com.br/2020/03/pesquisa-consult-em-natal-nao-estimulada-alvaro-dias-lidera-seguido-de-carlos-e-alves-natalia-bonavides-luiz-almir-e-kelps-lima/,RN,NATAL,Prefeito,1.0,P,0.0,,,ALVARO DIAS,"5,7",CARLOS EDUARDO ALVES,"3,6",,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-04340/2020,https://diariodemacaiba.blogspot.com/2020/03/pesquisa-setacidadania-aponta-lideranca.html,RN,MACAÍBA,"Prefeito, Vereador",1.0,P,0.0,,,EMIDIO JR.,"10,7",MARILIA DIAS,"6,8",NETINHO FRANÇA,"6,8",NORMANDO FEITOSA,"4,6",FERNANDO,"3,6",DENILSON GADELHA,"1,2",,,,,,,,,,,,,,,,,,
,RN-04340/2020,https://diariodemacaiba.blogspot.com/2020/03/pesquisa-setacidadania-aponta-lideranca.html,RN,MACAÍBA,"Prefeito, Vereador",1.0,P,1.0,,,EMIDIO JR.,"15,8",MARILIA DIAS,9,NETINHO FRANÇA,"8,7",NORMANDO FEITOSA,"4,1",JANSSEN MOTOS,"2,9",DENILSON GADELHA,"1,2",,,,,,,,,,,,,,,,,,
,RN-07109/2020,http://www.cearamirimlivre.com/2020/04/natal-pesquisa-mostra-alvado-dias.html,RN,NATAL,Prefeito,1.0,P,0.0,,,ALVARO DIAS,17,CARLOS EDUARDO ALVES,1,KELPS LIMA,1,HERMANO MORAIS,1,NATALIA BONAVIDES,1,CORONEL AZEVEDO,1,,,,,,,,,,,,,,,,,,
,RN-07109/2020,http://www.cearamirimlivre.com/2020/04/natal-pesquisa-mostra-alvado-dias.html,RN,NATAL,Prefeito,1.0,P,1.0,,,ALVARO DIAS,29,NATALIA BONAVIDES,8,KELPS LIMA,5,HERMANO MORAIS,5,GENERAL GIRAO,4,SANDRO PIMENTEL,2,CORONEL AZEVEDO,2,FERNANDO PINTO,1,,,,,,,,,,,,,,
,RN-07653/2020,https://wwwriachueloemacao.blogspot.com/2020/03/macaiba-rn-delegado-normando-lidera.html,RN,MACAÍBA,"Prefeito, Vereador",1.0,P,1.0,,,DELEGADO NORMANDO,"20,8",VEREADOR NETINHO FRANÇA,"16,2",VEREADOR EMIDIO,16,MARILIA DIAS,13,JANSSEN MOTOS,2,AILTON MANGABEIRA,2,AURI SIMPLICIO,"1,6",,,,,,,,,,,,,,,,
,RN-07653/2020,https://informativoatitude.com.br/macaiba-bastidores-da-politica-em-bomba/,RN,MACAÍBA,"Prefeito, Vereador",1.0,P,0.0,,,EMIDIO,"7,6",NETINHO,"7,2",DELEGADO NORMANDO,"3,4",MARILIA DIAS,"3,2",FERNANDO,2,,,,,,,,,,,,,,,,,,,,
,RO-00109/2020,http://rondoniaempauta.com.br/nl/politica/pesquisa-eleitoral-aponta-eduardo-japones-reeleito-com-vantagem-em-vilhena/,RO,VILHENA,Prefeito,1.0,P,1.0,,,EDUARDO JAPONES,"43,8",ROSANE DONADON,"28,6",SAMIR ALI,"3,8",MIGUEL CAMARA,"3,6",PAULO DA ARGAMAZON,"1,8",,,,,,,,,,,,,,,,,,,,
,RO-02377/2020,http://madeiraoweb.com.br/politica/na-1a-pesquisa-eleitoral-do-ano-instituto-data-continental-divulga-situacao-de-pre-candidatos-de-cerejeiras/,RO,CEREJEIRAS,Prefeito,1.0,P,0.0,,,KLEBER CALIXTO,"29,79",LISETE MARTH,"17,73",KIKO DO MERCADO,"7,09",PROF. SAPATA,"6,38",SAULO SIQUEIRA,"4,26",CHICAO DO BANCO,"4,26",,,,,,,,,,,,,,,,,,
,RO-02377/2020,http://madeiraoweb.com.br/politica/na-1a-pesquisa-eleitoral-do-ano-instituto-data-continental-divulga-situacao-de-pre-candidatos-de-cerejeiras/,RO,CEREJEIRAS,Prefeito,1.0,V,0.0,,,CLEITON CAPANEMA,"6,75",GABRIEL,"5,49",ZECA ROLISTA,"4,22",MARCAO DA RADIO,"4,22",BALDIN,"3,8",JAMIL,"3,38",MARIO DA LOTERIA,"3,38",MELKIZEDEK,"2,95",EFRAIN,"2,11",DJ SAMUCA,"2,11",ADEMIR CARLITO,"2,11",ANA PAULA,"1,69",SAULO SIQUEIRA,"1,69",ANTONIO NOGUEIRA,"1,69",ELIZEU,"1,27"
,RO-02377/2020,http://madeiraoweb.com.br/politica/na-1a-pesquisa-eleitoral-do-ano-instituto-data-continental-divulga-situacao-de-pre-candidatos-de-cerejeiras/,RO,CEREJEIRAS,Prefeito,1.0,P,1.0,,,KLEBER CALIXTO,"22,7",LISETE MARTH,"13,1",KIKO DO MERCADO,"11,8",PROF. SAPATA,8,SAULO SIQUEIRA,"5,1",JOAOZINHO DA GRAFICA,"3,8",CHICAO DO BANCO,3,VALDIR CARLOS,"1,7",,,,,,,,,,,,,,
,RO-04741/2020,https://planetafolha.com.br/31/03/2020/eleicoes-2020-vejam-os-numeros-da-pesquisa-para-prefeito-em-porto-velho/,RO,PORTO VELHO,"Prefeito, Vereador",1.0,P,0.0,,,LEO MORAES,"32,23",CRISTIANE LOPES,"12,23",HILDON CHAVES,"11,4",LINDOMAR GARÇOM,"8,1",VINICIUS MIGUEL,"7,44",DR. FERNANDO MAXIMO,"5,79",SAMUEL COSTA,"4,13",DR. BRENO MENDES,"3,47",EDVALDO SOARES,"2,15",WANDERLEI ORIANI,"1,32",,,,,,,,,,
,RO-04741/2020,"http://www.oobservador.com.br/noticias/brasil-dados-divulga-a-primeira-pesquisa-para-vereador-de-porto-velho,43178.shtml",RO,PORTO VELHO,"Prefeito, Vereador",1.0,V,,,,ZEQUINHA ARAUJO,"4,63",EDWILSON NEGREIROS,"3,31",ADA DANTAS,"3,141",JOELNA HOLDER,"2,48",IRINEU DO DER,"1,32",ROSINALDO GUEDES,"1,16",ISAC MACHADO,"1,16",MARCELO REIS,"1,16",SARGENTO GUSMAO,"1,16",NILTON SOUZA,"1,16",,,,,,,,,,
,RO-04886/2020,https://rondoniaempauta.com.br/nl/rondonia-2/porto-velho/pesquisa-mostra-leo-moraes-liderando-a-corrida-a-prefeitura-de-porto-velho/,RO,PORTO VELHO,Prefeito,1.0,P,1.0,,,LEO MORAES,"36,2",HILDON CHAVES,"18,4",CRISTIANE LOPES,"14,7",VINICIUS MIGUEL,"14,3",MAURO NAZIF,"6,1",PIMENTA DE RONDONIA,"1,3",BRENO MENDES,"1,3",EYDER BRASIL,1,,,,,,,,,,,,,,
,RO-07871/2020,http://rondoniaempauta.com.br/nl/rondonia-2/cone-sul/chupinguaia/pesquisa-aponta-sheila-mosso-favorita-a-reeleicao-a-prefeitura-de-chupinguaia/,RO,CHUPINGUAIA,Prefeito,1.0,P,1.0,,,SHEILA ANSELMO MOSSO,"43,6",CARLITO ALVES,"26,3",VALDECIR BAGATOLLI,"16,4",CLOVIS LOPES,"7,1",,,,,,,,,,,,,,,,,,,,,,
,RS-09442/2020,https://www.paranapesquisas.com.br/pesquisas/pesquisa-porto-alegre-eleicoes-municipais-de-2020-e-avaliacao-das-administracoes-federal-estadual-e-municipal-junho-2-020/,RS,PORTO ALEGRE,Prefeito,1.0,P,1.0,,,NELSON MARCHEZAN,"20,8",MANUELA D'AVILA,"14,5",JOSE FORTUNATI,"10,7",SEBASTIAO MELO,"10,2",GUSTAVO PAIM,5,COMANDANTE NADIA,"4,7",JULIANA BRIZOLA,4,FERNANDA MELCHIONNA,"3,4",VALTER NAGELSTEIN,"3,4",ANY ORTIZ,"2,6",JOAO DERLY,"2,4",,,,,,,,
,RS-09442/2020,https://www.paranapesquisas.com.br/pesquisas/pesquisa-porto-alegre-eleicoes-municipais-de-2020-e-avaliacao-das-administracoes-federal-estadual-e-municipal-junho-2-020/,RS,PORTO ALEGRE,Prefeito,1.0,P,0.0,,,NELSON MARCHEZAN,"5,9",MANUELA D'AVILA,"3,6",SEBASTIAO MELO,"1,9",,,,,,,,,,,,,,,,,,,,,,,,
,SC-04591/2020,https://www.diariodoiguacu.com.br/noticias/detalhes/pesquisa-do-diario-do-iguacu-traz-cenario-pre-eleitoral-em-chapeco-52967,SC,CHAPECÓ,Prefeito,1.0,P,1.0,,,CARLOS AGNOLETTO,"3,29",COMANDANTE RICARDO,"2,71",ELIO CELLA,"2,71",AMERICO DO NASCIMENTO,"2,14",,,,,,,,,,,,,,,,,,,,,,
,SC-04591/2020,https://www.diariodoiguacu.com.br/noticias/detalhes/pesquisa-do-diario-do-iguacu-traz-cenario-pre-eleitoral-em-chapeco-52967,SC,CHAPECÓ,Prefeito,1.0,P,0.0,,,JOAO RODRIGUES,"14,86",LUCIANE CARMINATTI,8,CLEITON FOSSA,"6,71",CAROLINE DE TONI,"5,57",LUCIANO JOSE BULIGON,4,MARCIO SANDER,"2,86",IVAN CARLOS,"1,57",COMANDANTE RICARDO,1,,,,,,,,,,,,,,
,SE-00602/2020,https://www.portaltobiense.com.br/eleicoes-2020-diogenes-e-o-preferido-do-eleitorado-em-tobias-barreto/,SE,TOBIAS BARRETO,"Prefeito, Vereador",1.0,P,1.0,,,DIOGENES ALMEIDA,"40,4",DILSON DE AGRIPINO,"20,9",CEZAR PRADO,"9,4",GAL DE FILO,"8,8",MAGNO ARUAJO,"4,7",ANTONIO NERY,"2,3",BETA,"1,6",,,,,,,,,,,,,,,,
,SE-00602/2020,https://www.portaltobiense.com.br/eleicoes-2020-diogenes-e-o-preferido-do-eleitorado-em-tobias-barreto/,SE,TOBIAS BARRETO,"Prefeito, Vereador",1.0,P,0.0,,,DIOGENES ALMEIDA,"34,4",DILSON DE AGRIPINO,"11,5",CEZAR PRADO,"1,2",,,,,,,,,,,,,,,,,,,,,,,,
,SE-02144/2020,https://politicaajato.com.br/pesquisa-espontanea-mostra-polarizacao-entre-inaldo-e-dr-samuel-em-socorro/,SE,NOSSA SENHORA DO SOCORRO,Prefeito,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SE-03021/2020,https://portalriachao.com.br/senador-diz-que-e-fake-news-contrato-de-pesquisa-com-verba-publica/,SE,ARACAJU,Prefeito,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SE-04679/2020,https://imprensa24h.com.br/pesquisa-ifp-aponta-fracasso-da-pre-candidatura-petista-encabecada-por-marcio-macedo/,SE,ARACAJU,Prefeito,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SE-06478/2020,http://www.faxaju.com.br/index.php/2020/02/20/sergio-reis-lidera-pesquisa-para-prefeito-no-municipio-de-lagarto/,SE,LAGARTO,"Prefeito, Vereador",1.0,P,0.0,,,HILDA,"15,6",SERGIO REIS,"12,5",VALMIR MONTEIRO,4,FABIO REIS,"2,8",NININHO DA BOLO BOM,"1,4",,,,,,,,,,,,,,,,,,,,
,SE-06478/2020,http://www.faxaju.com.br/index.php/2020/02/20/sergio-reis-lidera-pesquisa-para-prefeito-no-municipio-de-lagarto/,SE,LAGARTO,"Prefeito, Vereador",1.0,P,1.0,,,SERGIO REIS,"28,1",HILDA RIBEIRO,"23,4",IBRAIN MONTEIRO,"7,6",NININHO DA BOLO BOM,"7,5",,,,,,,,,,,,,,,,,,,,,,
,SE-06569/2020,https://www.nenoticias.com.br/confira-pesquisa-para-prefeito/,SE,MONTE ALEGRE DE SERGIPE,"Prefeito, Vereador",1.0,V,0.0,,,HENRIQUE DE JOAO GOGO,"4,7",AROLDO,"4,3",TONHO BOM JARDIM,"3,6",BETINHO,"3,4",PROF GENILTON,3,LIDIANE,3,RICARDO ARCANJO,3,JUNIOR FARIAS,"2,3",SERGIO DA GELADEIRA,"1,7",BICINHO SOCIETY,"1,7",TONHO BOI,"1,3",DR. ODLA,"1,3",BIBIA DE COURO,"1,3",ADALTON,"1,3",GIVALDO BEIJU,"1,3"
,SE-06569/2020,https://www.nenoticias.com.br/confira-pesquisa-para-prefeito/,SE,MONTE ALEGRE DE SERGIPE,"Prefeito, Vereador",1.0,P,1.0,,,VALDIRENE,"37,1",NENA DE LUCIANO,"32,6",JUNIOR FARIAS,10,ACRISIO,5,,,,,,,,,,,,,,,,,,,,,,
,SE-07401/2020,https://www.nenoticias.com.br/pesquisa-veja-quem-e-quem-em-rosario-do-catete/,SE,ROSÁRIO DO CATETE,Prefeito,1.0,P,1.0,,,CEZAR,"34,9",LAERCIO PASSOS,"24,5",VINO,"15,8",,,,,,,,,,,,,,,,,,,,,,,,
,SE-07667/2020,http://www.destaquenoticias.com.br/candidatura-de-marcio-nao-esta-no-radar-da-direcao-do-pt/,SE,ARACAJU,"Prefeito, Vereador",1.0,P,1.0,,,EDVALDO NOGUEIRA,"30,6",DELEGADA DANIELE GARCIA,"11,8",VALADARES FILHO,"10,9",GILMAR CARVALHO,"10,6",MARCIO MACEDO,"1,7",ALMEIDA LIMA,"1,2",DELEGADA GEORLIZE,1,,,,,,,,,,,,,,,,
,SE-07815/2020,https://coisasdesaocristovao.blogspot.com/2020/05/marcos-santana-lidera-com-folga-corrida.html,SE,SÃO CRISTÓVÃO,"Prefeito, Vereador",1.0,P,1.0,,,MARCOS SANTANA,"32,3",GEDALVA UMBAUBA,"14,7",ADILSON JUNIOR,"11,1",NETO BATALHA,"10,8",CORONEL ROCHA,"3,8",BETAO DO POVO,"3,4",CARLOS VILAO,"2,7",,,,,,,,,,,,,,,,
,SE-07815/2020,https://coisasdesaocristovao.blogspot.com/2020/05/marcos-santana-lidera-com-folga-corrida.html,SE,SÃO CRISTÓVÃO,"Prefeito, Vereador",1.0,P,0.0,,,MARCOS SANTANA,"16,9",NETO BATALHA,"8,2",ADILSON JUNIOR,"7,1",GEDALVA DE UMBAUBA,"6,5",CORONEL ROCHA,"1,1",,,,,,,,,,,,,,,,,,,,
,SE-07815/2020,https://www.imprensa24h.com.br/mequinho-da-juventude-com-chances-de-ser-eleito/,SE,SÃO CRISTÓVÃO,"Prefeito, Vereador",1.0,V,,,,LILO ABENÇOADO,"3,6",LEANDRO,"3,2",DIEGO PRADO,"1,7",VANDERLAN NEGO,"1,3",VANDERLAN CORREIA,"1,1",ROGERIO,"1,1",PAULO JR.,"1,1",DILTON LUIZ,"1,1",,,,,,,,,,,,,,
,SE-09345/2020,https://jornaldesergipe.com.br/2020/03/eleicoes-2020-pesquisa-aponta-sukita-com-larga-vantagem-sobre-silvany.html,SE,CAPELA,"Prefeito, Vereador",1.0,P,1.0,,,SUKITA,"44,4",EZEQUIEL,"19,9",,,,,,,,,,,,,,,,,,,,,,,,,,
,SE-09345/2020,https://jornaldesergipe.com.br/2020/03/eleicoes-2020-pesquisa-aponta-sukita-com-larga-vantagem-sobre-silvany.html,SE,CAPELA,"Prefeito, Vereador",1.0,P,1.0,,,SUKITA,"45,1",SILVANY,"15,1",,,,,,,,,,,,,,,,,,,,,,,,,,
,SE-09665/2020,https://horanews.net/com-apoio-de-sukita-ex-presidente-da-camara-de-capela-tem-o-dobro-dos-votos-de-silvany/,SE,CAPELA,"Prefeito, Vereador",1.0,P,1.0,,,ADALTO SUKITA,"47,8",SILVANY,"24,3",,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-00393/2020,https://redeagora.com.br/noticias/guarulhos-sp-eloi-pieta-lidera-pesquisa-com-20-seguido-de-guti-146-e-fran-correa-68/,SP,GUARULHOS,"Prefeito, Vereador",1.0,P,0.0,,,GUTI,"10,4",ELOI PIETA,"7,4",FRAN CORREA,"2,2",JORGE WILSON,"1,8",MARCIO NAKASHIMA,"1,6",RODRIGO TAVARES,"1,4",WAGNER FREITAS,1,,,,,,,,,,,,,,,,
,SP-00393/2020,https://redeagora.com.br/noticias/guarulhos-sp-eloi-pieta-lidera-pesquisa-com-20-seguido-de-guti-146-e-fran-correa-68/,SP,GUARULHOS,"Prefeito, Vereador",1.0,P,1.0,,,ELOI PIETA,20,GUTI,"14,6",FRAN CORREA,"6,8",JORGE WILSON,"5,2",RODRIGO TAVARES,"3,4",MARCIO NAKASHIMA,3,WAGNER FREITAS,"1,4",,,,,,,,,,,,,,,,
,SP-00807/2020,"https://www.acidadeon.com/ribeiraopreto/conteudo-patrocinado/geral/PUBE,0,0,1518880,regi+bazan+lidera+disputa+eleitoral+a+prefeitura+de+pontal+sp.aspx",SP,PONTAL,Prefeito,1.0,P,1.0,,,REGI BAZAN,"22,77",LUCIANO STROPPA,"12,54",ALEX OBREIRO,"5,28",ZE DO GAS,"4,29",,,,,,,,,,,,,,,,,,,,,,
,SP-00807/2020,"https://www.acidadeon.com/ribeiraopreto/conteudo-patrocinado/geral/PUBE,0,0,1518880,regi+bazan+lidera+disputa+eleitoral+a+prefeitura+de+pontal+sp.aspx",SP,PONTAL,Prefeito,1.0,P,0.0,,,REGI BAZAN,"8,91",LUCIANO STROPPA,"4,62",ZE DO GAS,"2,64",,,,,,,,,,,,,,,,,,,,,,,,
,SP-01393/2020,https://www.facebook.com/ZYU858/videos/938272186595337/,SP,ARAÇARIGUAMA,Prefeito,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-01494/2020,https://bandmulti.com.br/pesquisa-eleitoral-coloca-dr-helio-e-rafa-zimbaldi-na-dianteira-da-corrida-eleitoral/comment-page-1/,SP,CAMPINAS,"Prefeito, Vereador",1.0,P,0.0,,,DR. HELIO,"10,3",RAFA ZIMBALDI,4,ARTUR ORSI,"2,2",DARIO SAADI,"1,8",DELEGADA TERESINHA,"1,2",MARCIO POCHMANN,1,,,,,,,,,,,,,,,,,,
,SP-01494/2020,https://bandmulti.com.br/pesquisa-eleitoral-coloca-dr-helio-e-rafa-zimbaldi-na-dianteira-da-corrida-eleitoral/comment-page-1/,SP,CAMPINAS,"Prefeito, Vereador",1.0,P,1.0,,,DR. HELIO,"20,5",RAFA ZIMBALDI,"9,5",ARTUR ORSI,"4,5",MARCIO POCHMANN,"3,4",DELEGADA TERESINHA,"3,2",CARLOS SAMPAIO,3,DARIO SAADI,"2,6",JUAN QUIROS,1,,,,,,,,,,,,,,
,SP-03482/2020,https://www.jornalcidade.net/rc/da-oposicao-maria-do-carmo-aparece-em-destaque-nas-pesquisas-a-prefeitura/147803/,SP,RIO CLARO,"Prefeito, Vereador",1.0,P,1.0,,,MARIA DO CARMO,"31,17",GUSTAVO PERISSINOTTO,15,PAULO GUEDES,"7,5",JUNINHO DA PADARIA,"7,33",DR. AFFONSO SALATI,"3,83",VALDIR ANDREETA,"2,83",OLGA SALOMAO,2,,,,,,,,,,,,,,,,
,SP-03482/2020,https://www.jornalcidade.net/rc/da-oposicao-maria-do-carmo-aparece-em-destaque-nas-pesquisas-a-prefeitura/147803/,SP,RIO CLARO,"Prefeito, Vereador",1.0,P,1.0,,,GUSTAVO PERISSINOTTO,"17,17",ROGERIO GUEDES,"14,17",PROFESSOR LUCIANO,"8,17",PAULO GUEDES,"7,33",JUNINHO DA PADARIA,7,VALDIR ANDREETA,"4,67",MARIA ALDENIR,1,,,,,,,,,,,,,,,,
,SP-03482/2020,https://www.jornalcidade.net/rc/da-oposicao-maria-do-carmo-aparece-em-destaque-nas-pesquisas-a-prefeitura/147803/,SP,RIO CLARO,"Prefeito, Vereador",1.0,P,1.0,,,MARIA DO CARMO,"28,67",GUSTAVO PERISSINOTTO,"14,5",ROGERIO GUEDES,"13,17",JUNINHO DA PADARIA,"6,67",DR. GRILLO,"5,5",OLGA SALOMAO,"2,17",NIVALDO MOURA,"1,5",,,,,,,,,,,,,,,,
,SP-03482/2020,https://www.jornalcidade.net/rc/da-oposicao-maria-do-carmo-aparece-em-destaque-nas-pesquisas-a-prefeitura/147803/,SP,RIO CLARO,"Prefeito, Vereador",1.0,P,0.0,,,MARIA DO CARMO,"4,17",JUNINHO DA PADARIA,4,ROGERIO GUEDES,"3,33",GUSTAVO PERISSINOTTO,"2,33",PAULO GUEDES,"1,17",,,,,,,,,,,,,,,,,,,,
,SP-04052/2020,https://www.msn.com/pt-br/noticias/brasil/russomanno-marca-24percent-na-disputa-para-prefeito-de-s%C3%A3o-paulo-covas-tem-18percent/ar-BB11xWZR,SP,SÃO PAULO,Prefeito,1.0,P,1.0,,,CELSO RUSSOMANNO,24,BRUNO COVAS,18,MARCIO FRANÇA,9,GUILHERME BOULOS,6,ANDREA MATARAZZO,3,ARTHUR DO VAL,3,JILMAR TATTO,2,JOICE HASSELMANN,2,,,,,,,,,,,,,,
,SP-04052/2020,https://www.ibopeinteligencia.com/arquivos/JOB_0228_S%C3%83O%20PAULO%20-%20Relat%C3%B3rio%20de%20tabelas.pdf,SP,SÃO PAULO,Prefeito,1.0,P,0.0,,,ARTHUR DO VAL,1,BRUNO COVAS,4,CELSO RUSSOMANNO,1,GUILHERME BOULOS,1,MARCIO FRANÇA,1,FERNANDO HADDAD,1,JOAO DORIA,1,JAIR BOLSONARO,1,LULA,1,MARTA SUPLICY,1,,,,,,,,,,
,SP-04455/2020,http://www.paranapesquisas.com.br/pesquisas/pesquisa-sao-jose-dos-campos-eleicoes-municipais-de-2020-e-avaliacao-das-administracoes-municipal-estadual-e-federal-junho-2-020/,SP,SÃO JOSÉ DOS CAMPOS,Prefeito,1.0,P,1.0,,,FELICIO RAMUTH,"40,8",WAGNER BALIEIRO,"10,3",RENATA PAIVA,"9,5",DR. CONSTANTINO CURY,"4,3",LETICIA AGUIAR,"4,2",CORONEL ELIANE NIKOLUK,"3,2",SHAKESPEARE CARVALHO,"2,7",AGILBERTO CHAGAS,"1,6",,,,,,,,,,,,,,
,SP-04455/2020,http://www.paranapesquisas.com.br/pesquisas/pesquisa-sao-jose-dos-campos-eleicoes-municipais-de-2020-e-avaliacao-das-administracoes-municipal-estadual-e-federal-junho-2-020/,SP,SÃO JOSÉ DOS CAMPOS,Prefeito,1.0,P,0.0,,,FELICIO RAMUTH,"17,4",WAGNER BALIEIRO,2,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-04992/2020,https://registro.portaldacidade.com/index.php/noticias/politica/geraldino-junior-lidera-a-corrida-eleitoral-na-ilha-comprida-2450,SP,ILHA COMPRIDA,Prefeito,1.0,P,0.0,,,ABRAAO PEDRO,"4,2",MARA VENTURA,"24,3",ROBERTO FRAJOLA,"27,1",GERALDINO JR.,"31,1",,,,,,,,,,,,,,,,,,,,,,
,SP-05510/2020,https://revistaforum.com.br/wp-content/uploads/2020/01/pesquisa-tse-sp-05510-2020-capital-completa.pdf,SP,SÃO PAULO,Prefeito,1.0,P,1.0,,,CELSO RUSSOMANNO,16,MARTA SUPLICY,13,BRUNO COVAS,"11,2",MARCIO FRANÇA,"8,1",JOSE LUIZ DATENA,"7,6",GUILHERME BOULOS,"4,3",JILMAR TATTO,4,ATHUR DO VAL,2,ANDREA MATARAZZO,"1,7",JOICE HASSELMANN,"1,5",TABATA AMARAL,"1,4",FILIPE SABARA,"1,2",,,,,,
,SP-05510/2020,https://revistaforum.com.br/wp-content/uploads/2020/01/pesquisa-tse-sp-05510-2020-capital-completa.pdf,SP,SÃO PAULO,Prefeito,1.0,P,0.0,,,BRUNO COVAS,"3,7",LULA,"2,7",FERNANDO HADDAD,"2,5",MARCIO FRANÇA,"1,7",CELSO RUSSOMANNO,"1,5",MARTA SUPLICY,"1,3",,,,,,,,,,,,,,,,,,
,SP-05747/2020,https://www.diariodolitoral.com.br/cotidiano/eleicoes-2020-com-baixa-rejeicao-kenny-e-lider-com-32-de-intencao/133049/,SP,SANTOS,Prefeito,1.0,P,1.0,,,PROF. KENNY,"32,2",TELMA DE SOUZA,"15,37",ROSANA VALLE,"13,17",JOAO PAULO PAPA,"12,2",PAULO CORREA JR.,"4,15",BANHA,"1,71",JUNIOR BOZZELLA,"1,71",IVAN SARTORI,"1,46",,,,,,,,,,,,,,
,SP-07677/2020,http://redeagora.com.br/noticias/capivari-sp-bruno-barnabe-lidera-pesquisa-com-166-seguido-de-vitao-12-e-alexandre-bandiera-85-2/,SP,CAPIVARI,"Prefeito, Vereador",1.0,P,0.0,,,BRUNO BARNABE,5,TAMBUZINHO,"4,2",VITAO RICCOMINI,"3,2",ALEXANDRE BANDIERA,"2,5",MARCIO MOREIRA,"2,5",MATEUS SACARSO,"2,5",PEDRO BOARETO,2,,,,,,,,,,,,,,,,
,SP-07677/2020,http://redeagora.com.br/noticias/capivari-sp-bruno-barnabe-lidera-pesquisa-com-166-seguido-de-vitao-12-e-alexandre-bandiera-85-2/,SP,CAPIVARI,"Prefeito, Vereador",1.0,P,1.0,,,BRUNO BARNABE,"16,6",VITAO RICCOMINI,12,ALEXANDRE BANDIERA,"8,5",TAMBUZINHO,8,MARCIO MOREIRA,"5,7",MATEUS SACARSO,5,PEDRO BOARETO,3,EDER,1,,,,,,,,,,,,,,
,SP-08919/2020,https://www.novomomento.com.br/rmc-duas-pesquisas-registradas/,SP,SUMARÉ,Prefeito,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP-09492/2020,https://issuu.com/boqnews/docs/pesqenfoqueboqnews,SP,SANTOS,Prefeito,1.0,P,1.0,,,KENNY,"27,1",ROSANA VALLE,"11,5",PAPA,10,TELMA,"7,8",BANHA,"4,6",IVAN SARTORI,"1,6",JOAO VILLELA,"1,6",ROGERIO SANTOS,"1,4",PAULO CORREA,"1,3",JOSE RENATO QUARESMA,"1,2",,,,,,,,,,
,SP-09492/2020,https://issuu.com/boqnews/docs/pesqenfoqueboqnews,SP,SANTOS,Prefeito,1.0,P,0.0,,,KENNY,"4,8",PAULO ALEXANDRE,"3,5",PAPA,"2,2",TELMA,"1,6",ROSANA VALLE,"1,6",,,,,,,,,,,,,,,,,,,,
,SP-09658/2020,http://www.maissantos.com.br/regiao/pesquisa-revela-intencoes-de-voto-para-prefeitura-de-mongagua/,SP,MONGAGUÁ,Prefeito,1.0,P,1.0,,,RODRIGO CASA BRANCA,"24,2",MARCIO CABEÇA,"19,4",RENATO DONATO,"9,3",CARLAO DA IMOBILIARIA,"3,5",JAQUELINE IVANOFF,"1,3",,,,,,,,,,,,,,,,,,,,
