"ANO_ELEICAO","NUM_TURNO","COD_MUN_TSE","SIGLA_UE","CODIGO_CARGO","NUMERO_CANDIDATO","QTDE_VOTOS"
"2016","1","17132","17132","11","55","9589"
"2016","1","05991",,"11","96","518"
"2012","1","83259","83259","11","23","5068"
"2016","1","21970","21970","11","40","2266"
"2016","1","17876","17876","11","35","26"
"2016","1","04219",,"11","95","54"
"2012","1","81035","81035","11","55","3611"
"2016","1","19585","19585","11","25","1030"
"2016","1","18198","18198","11","55","1860"
"2016","1","04219",,"11","96","395"
"2012","1","80748","80748","11","55","1112"
"2016","1","19950","19950","11","12","2733"
"2016","1","16268","16268","11","55","360"
"2016","1","04979",,"11","95","113"
"2012","1","83410","83410","11","15","2814"
"2016","1","20338","20338","11","40","2649"
"2016","1","17531","17531","11","22","4023"
"2016","1","05134",,"11","95","148"
"2012","1","81159","81159","11","22","1813"
"2016","1","21431","21431","11","15","10677"
"2016","1","16020","16020","11","22","4390"
"2016","1","04243",,"11","96","491"
"2012","1","81930","81930","11","15","1486"
"2016","1","22373","22373","11","10","28"
"2016","1","16551","16551","11","15","2308"
"2016","1","04545",,"11","95","54"
"2012","1","80870","80870","11","13","4051"
"2016","1","21270","21270","11","55","5197"
"2016","1","17990","17990","11","45","1468"
"2016","1","04855",,"11","96","375"
"2012","1","80209","80209","11","13","2243"
"2016","1","20613","20613","11","43","36"
"2016","1","18856","18856","11","55","3161"
"2016","1","05231",,"11","95","484"
"2012","1","82376","82376","11","55","5729"
"2016","1","21970","21970","11","13","234"
"2016","1","17779","17779","11","15","7204"
"2016","1","05231",,"11","96","869"
"2012","1","80330","80330","11","45","1797"
"2016","1","19623","19623","11","27","2541"
"2016","1","19879","19879","11","40","7300"
"2016","1","05339","05339","11","55","3472"
"2012","1","80349","80349","11","15","3491"
"2012","1","82252","82252","11","23","1686"
"2016","1","20001","20001","11","25","2640"
"2016","1","04162","04162","11","25","2119"
"2012","1","81604","81604","11","55","1067"
"2012","1","83810","83810","11","45","1401"
"2016","1","20796","20796","11","18","523"
"2016","1","04910","04910","11","18","142"
"2012","1","81809","81809","11","15","1547"
"2012","1","83852","83852","11","13","1774"
"2016","1","22055","22055","11","22","1219"
"2016","1","04740","04740","11","22","1893"
"2012","1","83372","83372","11","11","1496"
"2012","1","80420","80420","11","13","1393"
"2016","1","19038","19038","11","14","2656"
"2016","1","04804","04804","11","25","7719"
"2012","1","81663","81663","11","15","2655"
"2012","1","80756","80756","11","13","7178"
"2016","1","20834","20834","11","15","80"
"2016","1","04073","04073","11","12","1022"
"2012","1","81094","81094","11","13","1171"
"2012","1","81710","81710","11","13","4137"
"2016","1","19771","19771","11","15","2704"
"2016","1","04863","04863","11","55","987"
"2016","1","19739","19739","11","40","2996"
"2012","1","83895","83895","11","11","1114"
"2016","1","20010","20010","11","11","1472"
"2016","1","04065","04065","11","40","861"
"2016","1","20893","20893","11","55","3531"
"2012","1","81310","81310","11","15","4123"
"2016","1","22055","22055","11","25","1387"
"2016","1","04669","04669","11","55","1794"
"2016","1","22314","22314","11","14","1768"
"2012","1","81175","81175","11","55","1475"
"2016","1","21512","21512","11","40","13371"
"2016","1","04065","04065","11","90","1396"
"2016","1","20990","20990","11","15","2784"
"2012","1","83631","83631","11","45","2189"
"2016","1","19895","19895","11","40","5111"
"2016","1","05010","05010","11","45","4658"
"2016","1","19860","19860","11","45","1771"
"2012","1","80578","80578","11","15","19664"
"2016","1","22276","22276","11","33","848"
"2016","1","05592","05592","11","13","11932"
"2016","1","19038","19038","11","23","965"
"2012","1","83178","83178","11","11","2564"
"2016","1","19160","19160","11","40","1611"
"2016","1","04022","04022","11","27","783"
"2016","1","22250","22250","11","15","17836"
"2012","1","83232","83232","11","45","2697"
"2016","1","21474","21474","11","50","369"
"2016","1","04022","04022","11","45","990"
"2016","1","20753","20753","11","40","822"
"2012","1","81345","81345","11","15","1772"
"2016","1","19380","19380","11","40","1798"
"2016","1","04456","04456","11","22","17785"
"2016","1","19739","19739","11","15","2111"
"2012","1","82716","82716","11","15","2678"
"2016","1","20290","20290","11","15","4536"
"2016","1","04278","04278","11","16","1919"
"2016","1","21296","21296","11","13","6455"
"2012","1","83755","83755","11","15","1819"
"2012","1","81248","81248","11","11","911"
"2016","1","05991","05991","11","45","894"
"2016","1","19330","19330","11","70","48"
"2012","1","80870","80870","11","15","5543"
"2012","1","82678","82678","11","45","7008"
"2016","1","04952","04952","11","14","13416"
"2016","1","20737","20737","11","15","2899"
"2012","1","81086","81086","11","55","1605"
"2012","1","83178","83178","11","13","3597"
"2016","1","05673","05673","11","22","510"
"2016","1","20699","20699","11","45","1653"
"2012","1","81361","81361","11","55","1244"
"2012","1","80454","80454","11","11","18064"
"2016","1","04260","04260","11","40","2365"
"2016","1","19330","19330","11","25","5575"
"2012","1","80640","80640","11","13","2662"
"2012","1","80586","80586","11","12","863"
"2016","1","91030",,"11","96","299"
"2016","1","19399","19399","11","50","51"
"2012","1","82937","82937","11","15","2091"
"2012","1","81086","81086","11","15","1074"
"2016","1","91375",,"11","95","56"
"2016","1","21172","21172","11","13","1372"
"2012","1","81990","81990","11","55","14280"
"2012","1","81213","81213","11","15","3506"
"2016","1","55026",,"11","96","184"
"2012","1","73130","73130","11","13","223"
"2012","1","80616","80616","11","45","16654"
"2012","1","81736","81736","11","11","6308"
"2016","1","90557",,"11","96","499"
"2012","1","73180","73180","11","15","3428"
"2012","1","96156","96156","11","25","3220"
"2012","1","81370","81370","11","55","14229"
"2016","1","90735",,"11","95","4518"
"2012","1","92304","92304","11","40","54"
"2012","1","92193","92193","11","25","1758"
"2012","1","80110","80110","11","55","1917"
"2016","1","90735",,"11","96","8786"
"2012","1","96431","96431","11","45","2572"
"2012","1","92193","92193","11","45","3749"
"2012","1","82511","82511","11","11","4323"
"2016","1","90891",,"11","95","226"
"2012","1","92304","92304","11","15","1134"
"2012","1","73512","73512","11","13","2039"
"2012","1","83739","83739","11","15","7367"
"2016","1","55042",,"11","96","128"
"2012","1","73440","73440","11","50","380"
"2012","1","73288","73288","11","15","1475"
"2012","1","81124","81124","11","15","1336"
"2016","1","90930",,"11","95","331"
"2012","1","92088","92088","11","15","934"
"2012","1","95591","95591","11","45","10184"
"2012","1","80616","80616","11","15","4581"
"2016","1","91138",,"11","95","983"
"2012","1","73512","73512","11","45","1153"
"2012","1","73121","73121","11","43","191"
"2012","1","80381","80381","11","55","1220"
"2016","1","98132",,"11","95","68"
"2012","1","73253","73253","11","55","607"
"2012","1","73300","73300","11","15","1083"
"2012","1","80837","80837","11","13","24022"
"2016","1","90298",,"11","95","47"
"2012","1","73016","73016","11","23","765"
"2012","1","73008","73008","11","40","688"
"2012","1","81523","81523","11","55","1365"
"2016","1","90972",,"11","96","170"
"2012","1","94692","94692","11","55","1869"
"2012","1","92088","92088","11","45","666"
"2012","1","80861","80861","11","15","770"
"2016","1","91456",,"11","95","41"
"2012","1","73237","73237","11","45","764"
"2012","1","73164","73164","11","55","644"
"2012","1","80306","80306","11","15","1931"
"2016","1","55050",,"11","95","30"
"2012","1","95214","95214","11","15","2456"
"2012","1","94838","94838","11","14","1969"
"2012","1","92070","92070","11","45","2334"
"2016","1","90190",,"11","96","594"
"2012","1","91278","91278","11","15","2489"
"2012","1","90751","90751","11","45","6520"
"2012","1","92533","92533","11","36","3"
"2016","1","90034",,"11","96","273"
"2012","1","91758","91758","11","14","1808"
"2012","1","90930","90930","11","22","5396"
"2012","1","92045","92045","11","25","2285"
"2016","1","90417",,"11","95","201"
"2012","1","90433","90433","11","70","6089"
"2016","1","58220","58220","11","10","236"
"2012","1","73350","73350","11","40","1907"
"2016","1","98019",,"11","95","23"
"2012","1","90190","90190","11","22","6578"
"2016","1","58718","58718","11","15","4981"
"2012","1","95478","95478","11","13","225"
"2016","1","98094","98094","11","15","7451"
"2012","1","90573","90573","11","25","7037"
"2016","1","58556","58556","11","35","476"
"2012","1","73032","73032","11","15","1097"
"2016","1","98132","98132","11","45","3679"
"2012","1","90514","90514","11","50","1951"
"2016","1","58793","58793","11","12","9064"
"2012","1","95591","95591","11","10","218"
"2016","1","90514","90514","11","90","1943"
"2012","1","90859","90859","11","12","4186"
"2016","1","59137","59137","11","14","6870"
"2012","1","73237","73237","11","15","635"
"2016","1","90573","90573","11","45","6956"
"2016","1","58734","58734","11","40","6565"
"2016","1","58017","58017","11","25","1203"
"2012","1","73423","73423","11","28","1361"
"2016","1","90492","90492","11","15","4119"
"2016","1","58173","58173","11","15","3653"
"2016","1","58440","58440","11","55","5123"
"2012","1","73210","73210","11","45","1026"
"2016","1","90131","90131","11","20","1437"
"2016","1","58637","58637","11","18","2973"
"2016","1","58017","58017","11","45","2896"
"2012","1","93416","93416","11","15","2948"
"2016","1","91430","91430","11","15","9912"
"2016","1","58831","58831","11","15","16269"
"2016","1","58475","58475","11","16","304"
"2012","1","92479","92479","11","11","3582"
"2016","1","56170",,"11","96","1413"
"2016","1","58467","58467","11","10","40865"
"2016","1","58416","58416","11","15","6411"
"2012","1","90514","90514","11","11","176288"
"2016","1","56413",,"11","96","448"
"2016","1","58203","58203","11","50","2210"
"2016","1","58858","58858","11","51","101"
"2012","1","91251","91251","11","50","178"
"2016","1","56871",,"11","95","122"
"2016","1","58530","58530","11","12","940"
"2012","1","10502","10502","11","43","237"
"2012","1","90930","90930","11","13","1151"
"2016","1","56758",,"11","96","414"
"2016","1","58971","58971","11","16","2000"
"2012","1","10820","10820","11","55","1786"
"2012","1","91014","91014","11","15","1933"
"2016","1","56952",,"11","95","130"
"2016","1","58335","58335","11","50","8368"
"2012","1","10723","10723","11","40","1445"
"2012","1","91782","91782","11","15","4432"
"2016","1","56081",,"11","95","51"
"2016","1","58076","58076","11","17","6549"
"2012","1","11193","11193","11","45","1113"
"2012","1","91430","91430","11","45","8411"
"2016","1","56197",,"11","96","372"
"2016","1","58890","58890","11","23","4837"
"2012","1","12564","12564","11","40","1783"
"2012","1","98078","98078","11","13","4065"
"2016","1","56936",,"11","95","594"
"2016","1","58173","58173","11","45","3034"
"2012","1","10022","10022","11","14","1842"
"2012","1","91731","91731","11","13","4766"
"2016","1","56936",,"11","96","1515"
"2016","1","58238","58238","11","15","3510"
"2012","1","10847","10847","11","13","2094"
"2012","1","98159","98159","11","13","2228"
"2016","1","56006",,"11","96","243"
"2016","1","59250","59250","11","22","8853"
"2012","1","10375","10375","11","22","5218"
"2012","1","98051","98051","11","12","2057"
"2016","1","56790",,"11","95","153"
"2012","1","11134","11134","11","25","169"
"2012","1","11452","11452","11","45","1351"
"2016","1","58572","58572","11","50","113"
"2016","1","57150",,"11","96","714"
"2012","1","10340","10340","11","33","13"
"2012","1","12351","12351","11","22","1678"
"2016","1","58050","58050","11","11","11937"
"2016","1","57916",,"11","96","234"
"2012","1","12300","12300","11","43","67"
"2012","1","11398","11398","11","15","9046"
"2016","1","58491","58491","11","23","81601"
"2016","1","56537",,"11","95","223"
"2012","1","12360","12360","11","43","74"
"2012","1","10545","10545","11","11","3822"
"2016","1","59110","59110","11","70","116"
"2016","1","56553","56553","11","90","15941"
"2012","1","11398","11398","11","50","71"
"2012","1","12076","12076","11","40","5362"
"2016","1","58149","58149","11","18","861"
"2016","1","56111","56111","11","14","6036"
"2012","1","11053","11053","11","11","1488"
"2012","1","12289","12289","11","65","1507"
"2016","1","59196","59196","11","90","15803"
"2016","1","56936","56936","11","44","7372"
"2012","1","10774","10774","11","40","16159"
"2012","1","10197","10197","11","55","1981"
"2016","1","58076","58076","11","11","8966"
"2016","1","56138","56138","11","15","833"
"2012","1","11010","11010","11","13","782"
"2012","1","10154","10154","11","22","1109"
"2016","1","59170","59170","11","25","3298"
"2016","1","56510","56510","11","12","4591"
"2012","1","12564","12564","11","14","1180"
"2012","1","11339","11339","11","40","2245"
"2016","1","58149","58149","11","25","413"
"2016","1","56090","56090","11","77","1253"
"2012","1","12556","12556","11","40","932"
"2012","1","12661","12661","11","15","673"
"2016","1","60011","60011","11","10","842201"
"2016","1","56898","56898","11","44","5801"
"2012","1","11150","11150","11","55","211"
"2012","1","10499","10499","11","13","3521"
"2016","1","59293","59293","11","11","3691"
"2012","1","31038","31038","11","10","34"
"2012","1","11592","11592","11","15","20641"
"2012","1","12319","12319","11","40","2899"
"2016","1","58254","58254","11","40","11742"
"2012","1","32212","32212","11","55","3400"
"2012","1","11835","11835","11","12","286"
"2012","1","10448","10448","11","12","1615"
"2016","1","58327","58327","11","11","6342"
"2012","1","32158","32158","11","55","6815"
"2012","1","11088","11088","11","14","1353"
"2012","1","12416","12416","11","40","2090"
"2012","1","10685","10685","11","65","416"
"2012","1","31399","31399","11","22","1568"
"2012","1","12270","12270","11","22","1097"
"2016","1","92029","92029","11","40","2609"
"2012","1","10065","10065","11","45","58"
"2012","1","31674","31674","11","55","5339"
"2012","1","10332","10332","11","40","897"
"2016","1","92118","92118","11","18","364"
"2012","1","12734","12734","11","40","1317"
"2012","1","31356","31356","11","15","2940"
"2012","1","12580","12580","11","14","1892"
"2016","1","96938","96938","11","36","2402"
"2012","1","12114","12114","11","40","7514"
"2012","1","32492","32492","11","65","655"
"2012","1","10294","10294","11","14","5773"
"2016","1","94196","94196","11","15","2097"
"2012","1","10731","10731","11","45","8763"
"2016","1","02836",,"11","96","565"
"2012","1","10219","10219","11","11","3467"
"2016","1","92894","92894","11","12","8101"
"2012","1","11495","11495","11","40","4289"
"2016","1","02690",,"11","95","393"
"2012","1","10340","10340","11","40","1549"
"2016","1","93360","93360","11","22","811"
"2012","1","10758","10758","11","14","1598"
"2016","1","02852",,"11","96","202"
"2012","1","10790","10790","11","55","1444"
"2016","1","93068","93068","11","45","1664"
"2012","1","12300","12300","11","14","1332"
"2016","1","98450",,"11","96","84"
"2012","1","11118","11118","11","14","1551"
"2016","1","93360","93360","11","36","166"
"2012","1","10030","10030","11","40","5432"
"2016","1","02151",,"11","95","130"
