obs,tse_id,url,estado,cidade,util,position,estimulada,vv,suspensa,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
,PI-07976/2018,https://www.gp1.com.br/noticias/joao-madison-lidera-pesquisa-do-instituto-credibilidade-em-corrente-441101.html,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,48.5,LUCIANO NUNES,22.25,DR. PESSOA,4.75,FABIO SERVIO,1.5,ELMANO FERRER,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-07976/2018,https://www.gp1.com.br/noticias/joao-madison-lidera-pesquisa-do-instituto-credibilidade-em-corrente-441101.html,PI,PIAUÍ,1.0,DE,,,,JOAO MADISON,35.75,GUSTAVO NEIVA,20.75,FERNANDO MONTEIRO,6.5,TENENTE MARIO,4.75,LUCY SILVEIRA,3.75,FABIO NOVO,2.5,PABLO SANTOS,2.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-08071/2018,http://www.luzilandianamidia.com/real-time-big-dataantena-10-w-dias-45-dr-pessoa-20-luciano-13-e-elmano-3.html,PI,PIAUÍ,1.0,G,0.0,,,WELLINGTON DIAS,32.0,DR. PESSOA,13.0,LUCIANO NUNES,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-08071/2018,http://www.luzilandianamidia.com/real-time-big-dataantena-10-w-dias-45-dr-pessoa-20-luciano-13-e-elmano-3.html,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,45.0,DR. PESSOA,20.0,LUCIANO NUNES,13.0,ELMANO FERRER,3.0,FABIO SERVIO,1.0,LUCIANE SANTOS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-08071/2018,https://infonewss.com/politica/real-time-big-data-antena-10-ciro-31-wilsao-29-marcelo-16-frank-15-e-robert-12/,PI,PIAUÍ,1.0,S,1.0,,,CIRO NOGUEIRA,31.0,WILSON MARTINS,29.0,MARCELO CASTRO,16.0,FRANK AGUIAR,15.0,ROBERT RIOS,12.0,ANTONIO JOSE LIRA,5.0,ELIZEU AGUIAR,4.0,DR. MARCOS,4,PAULO HENRIQUE,3,JESUS RODRIGUES,2,GERVASIO SANTOS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-08302/2018,http://www.portaldoaguia.com.br/2018/07/entre-pre-candidatos-reeleicao-na.html,PI,PIAUÍ,1.0,DF,1.0,,,FABIO ABREU,2.81,REJANE DIAS,17.5,ATILA LIRA,5.63,JULIO CESAR,22.5,FLAVIO NOGUEIRA,4.38,IRACEMA PORTELLA,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-08302/2018,https://180graus.com/pesquisa-eleitoral/brvox-fronteiras-w-dias-43-frank-aguiar-7-elmano-1-e-luciano-1,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,43.13,FRANK AGUIAR,7.5,ELMANO FERRER,1.25,LUCIANO NUNES,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-08368/2018,http://www.jornaldepicos.com.br/noticia_detalhe.php?id=10629,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,44.16,DR. PESSOA,22.16,LUCIANO NUNES,12.96,FABIO SERVIO,2.8,ELMANO FERRER,2.08,VALTER ALENCAR,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-08368/2018,https://carlsonpessoa.blogspot.com/2018/10/data-az-ciro-e-wilson-empatam.html,PI,PIAUÍ,1.0,S,1.0,,,CIRO NOGUEIRA,29.44,WILSON MARTINS,29.44,MARCELO CASTRO,21.76,ROBERT RIOS,16.08,FRANK AGUIAR,12.24,ELISEU AGUIAR,2.88,ANTONIO JOSE LIRA,2.56,JESUS RODRIGUES,2.08,MARCOS VINICIUS,1.92,QUEM QUEM,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-08368/2018,https://carlsonpessoa.blogspot.com/2018/10/data-az-indica-vitoria-de-wellington.html,PI,PIAUÍ,1.0,G,0.0,,,WELLINGTON DIAS,36.72,DR. PESSOA,15.28,LUCIANO NUNES,11.28,FABIO SERVIO,2.24,ELMANO FERRER,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-08368/2018,https://www.portalaz.com.br/noticia/data-az/3437/data-az-metade-dos-eleitores-continua-sem-saber-em-quem-votar-para-deputado,PI,PIAUÍ,1.0,DE,0.0,,,GUSTAVO NEIVA,2.4,GIORGIANO NETO,1.92,BELE,1.68,LUCY,1.68,MARDEN MENEZES,1.6,WILSON BRANDAO,1.6,ZE SANTANA,1.36,FABIO NOVO,1.2,FLAVIO NOGUEIRA JR.,1.2,FLORA ISABEL,1.2,PABLO SANTOS,1.2,JANAINA MARQUES,1.04,LIZIE COELHO,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-08368/2018,https://www.portalaz.com.br/noticia/data-az/3437/data-az-metade-dos-eleitores-continua-sem-saber-em-quem-votar-para-deputado,PI,PIAUÍ,1.0,DF,0.0,,,FABIO ABREU,4.0,REJANE DIAS,3.12,ASSIS CARVALHO,2.88,SILAS FREIRE,2.64,JULIO CESAR,2.4,PAES LANDIM,2.32,FLAVIO NOGUEIRA,1.84,HERACLITO FORTES,1.68,MAINHA,1.6,MARGARETE COELHO,1.44,MAJOR ELIZETE,1.12,MARCOS AURELIO SAMPAIO,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-08368/2018,"https://www.portalaz.com.br/noticia/data-az/3438/data-az-haddad-lidera-com-47,92%25-e-tem-vantagem-superior-a-27%25-sobre-bolsonaro-no-piaui",PI,PIAUÍ,1.0,PR,1.0,,,FERNANDO HADDAD,47.92,JAIR BOLSONARO,20.88,CIRO GOMES,8.4,GERALDO ALCKMIN,3.44,MARINA SILVA,3.2,HENRIQUE MEIRELLES,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-08368/2018,"https://www.portalaz.com.br/noticia/data-az/3438/data-az-haddad-lidera-com-47,92%25-e-tem-vantagem-superior-a-27%25-sobre-bolsonaro-no-piaui",PI,PIAUÍ,1.0,PR,0.0,,,FERNANDO HADDAD,43.68,JAIR BOLSONARO,20.16,CIRO GOMES,6.64,GERALDO ALCKMIN,2.56,MARINA SILVA,2.16,LULA,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-08483/2016,https://180graus.com/pesquisa-eleitoral/180-divulga-12h05-pesquisa-eleitoral-com-intencao-de-voto-no-interior-do-pi,PI,BARRAS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-08618/2018,http://www.piripirireporter.com/noticias/20050/jove-lidera-as-intencoes-de-voto-para-dep-estadual-em-piripiri-marden-e-limma-em-seguida.html,PI,PIAUÍ,1.0,DE,,,,JOVE OLIVEIRA,27.23,MARDEN MENESES,16.14,FRANCISCO LIMMA,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-08618/2018,https://parnahybaemfoco.blogspot.com/2018/08/data-az-wellington-tem-em-piripiri-mais.html,PI,PIAUÍ,1.0,PR,1.0,,,LULA,73.01,JAIR BOLSONARO,6.51,GERALDO ALCKMIN,2.41,CIRO GOMES,2.17,MARINA SILVA,2.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-08618/2018,https://parnahybaemfoco.blogspot.com/2018/08/data-az-wellington-tem-em-piripiri-mais.html,PI,PIAUÍ,1.0,G,0.0,,,WELLINGTON DIAS,33.25,LUCIANO NUNES,3.86,DR. PESSOA,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-08618/2018,https://parnahybaemfoco.blogspot.com/2018/08/data-az-wellington-tem-em-piripiri-mais.html,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,54.94,LUCIANO NUNES,7.95,DR. PESSOA,6.75,ELMANO FERRER,1.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-08618/2018,https://portalaz.com.br/publicacao/1768/,PI,PIAUÍ,1.0,S,1.0,,,WILSON MARTINS,10.6,MARCELO CASTRO,9.76,FRANK AGUIAR,7.23,CIRO NOGUEIRA,5.9,ROBERT RIOS,4.22,ANTONIO JOSE LIRA,1.45,GERVASIO SANTOS,1.45,MARCOS VINICIOS,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-08793/2018,http://www.jornaldaparnaiba.com/2018/09/wellington-dias-cai-para-37-e-oposicoes.html,PI,PIAUÍ,1.0,G,,,,WELLINGTON DIAS,37.15,DR. PESSOA,13.59,LUCIANO NUNES,10.35,ELMANO FERRER,3.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09066/2016,https://180graus.com/pesquisa-eleitoral/brvox-em-eliseu-martins-dr-marcos-aurelio-tem-57-e-neto-alves-33,PI,ELISEU MARTINS,1.0,P,1.0,,,DR. MARCOS AURELIO,57.14,NETO ALVES,33.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09104/2016,https://luselenedecampomaior.blogspot.com/2016/07/instituto-brvox-divulga-intencao-de.html,PI,CAMPO MAIOR,1.0,V,0.0,,,PAIVA,2.84,FERNANDO MIRANDA,2.13,LUSTOSA,2.13,WINDEN BRITO,1.77,MANINHO PEREIRA,1.77,SENA ROSA,1.77,EDIVALDO LIMA,1.06,JOAO MAROCA,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09178/2016,https://www.cidadesemfoco.com/gil-paraibano-amplia-vantagem-para-padre-walmir-em-picos/,PI,PICOS,1.0,P,1.0,,,GIL PARAIBANO,57.41,PADRE WALMIR,20.24,JUNIOR NOBRE,5.88,GUTENBERG ROCHA,2.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09195/2016,https://180graus.com/pesquisa-eleitoral/brvoxsao-franciscopi-antonio-de-lu-tem-19-e-dr-flavio-carvalho-7,PI,SÃO FRANCISCO DO PIAUÍ,1.0,P,1.0,,,ANTONIO DE LU,41.0,DR. FLAVIO CARVALHO,31.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09195/2016,https://180graus.com/pesquisa-eleitoral/brvoxsao-franciscopi-antonio-de-lu-tem-19-e-dr-flavio-carvalho-7,PI,SÃO FRANCISCO DO PIAUÍ,1.0,P,0.0,,,ANTONIO DE LU,19.0,DR. FLAVIO CARVALHO,7.33,DR. ANDERSON,1.0,DR. FRANCISCO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09242/2016,http://www.simoesonline.com.br/2016/09/ze-ulisses-lidera-pesquisa-eleitoral.html,PI,SIMÕES,1.0,P,1.0,,,ZE ULISSES,56.33,ZE PEDRO,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09242/2016,http://www.simoesonline.com.br/2016/09/ze-ulisses-lidera-pesquisa-eleitoral.html,PI,SIMÕES,1.0,P,0.0,,,ZE ULISSES,52.67,ZE PEDRO,25.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09275/2016,http://cidadesnanet.com/noticias/politica/credibilidade-aponta-gil-paraibano-com-45-e-padre-walmir-36/,PI,PICOS,1.0,P,1.0,,,GIL PARAIBANO,48.06,PADRE WALMIR,37.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09275/2016,http://cidadesnanet.com/noticias/politica/credibilidade-aponta-gil-paraibano-com-45-e-padre-walmir-36/,PI,PICOS,1.0,P,0.0,,,GIL PARAIBANO,45.39,PADRE WALMIR,36.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09312/2016,https://180graus.com/pesquisa-eleitoral/jonas-tem-51-em-agua-brancavaldecir-51-em-curimata,PI,CURIMATÁ,1.0,V,,,,ADONALDO,6.43,CIDELCINO JUNIOR,3.93,CRISTIANO DOURADO,3.57,GABINO,3.21,JOAO PEDRO,2.86,JONINHA DO PROGRESSO,2.5,JOSIMAR,2.14,BENGA DOS MATOS,2.14,IVANDE LUSTOSA,2.14,NOQUINHA,1.79,DALSON CARVALHO,1.43,JONSO AMORIM,1.43,ALINI FREIRAS,1.43,ZEMAR,1.43,FLAVIA JACOBINA,1.07,PROFESSORA NAZINHA,1.07,ARISTONCLIDES,1.07,BENE,1.07,NETO PERNAMBUCANO,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09312/2016,https://180graus.com/pesquisa-eleitoral/jonas-tem-51-em-agua-brancavaldecir-51-em-curimata,PI,CURIMATÁ,1.0,P,1.0,,,VALDECI JUNIOR,51.43,JUNINHO DO TRATOR,27.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09394/2016,https://www.politicadinamica.com/noticias/politica/credibilidade-firmino-lidera-com-45-67-6120.html,PI,TERESINA,1.0,P,1.0,,,FIRMINO FILHO,45.67,DR. PESSOA,26.33,AMADEU CAMPOS,8.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09394/2016,https://www.politicadinamica.com/noticias/politica/credibilidade-firmino-lidera-com-45-67-6120.html,PI,TERESINA,1.0,P,0.0,,,FIRMINO FILHO,41.33,DR. PESSOA,24.56,AMADEU CAMPOS,7.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09486/2016,https://180graus.com/pesquisa-eleitoral/brvoxjose-de-freitas-18-votariam-em-mae-maria-e-7-para-edimilson,PI,JOSÉ DE FREITAS,1.0,P,1.0,,,ALFREDO HOLANDA,11.33,EDIMILSON OLIVEIRA,12.33,JOSIEL,5.67,LAISE CAMARÇO,10.33,MAE MARIA,32.0,PEDRO GOMES,4.0,ROGER LINHARES,7.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09486/2016,https://180graus.com/pesquisa-eleitoral/brvoxjose-de-freitas-18-votariam-em-mae-maria-e-7-para-edimilson,PI,JOSÉ DE FREITAS,1.0,P,0.0,,,ALFREDO HOLANDA,4.0,EDIMILSON OLIVEIRA,7.0,JOSIEL,3.0,LAISE CAMARÇO,5.33,MAE MARIA,18.0,PEDRO GOMES,1.33,ROGER LINHARES,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09495/2016,https://www.gp1.com.br/noticias/almir-reis-4114-e-joel-rodrigues-3571-aponta-credibilidade-401877.html,PI,FLORIANO,1.0,P,1.0,,,ALMIR REIS,42.86,JOEL RODRIGUES,37.43,MOURA FE,1.71,DIDI,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09495/2016,https://www.gp1.com.br/noticias/almir-reis-4114-e-joel-rodrigues-3571-aponta-credibilidade-401877.html,PI,FLORIANO,1.0,P,0.0,,,ALMIR REIS,41.14,JOEL RODRIGUES,35.71,DIDI,1.43,MOURA FE,1.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09505/2016,https://180graus.com/pesquisa-eleitoral/brvoxpicos-gil-paraibano-tem-38-e-padre-walmir-aparece-com-1689,PI,PICOS,1.0,P,1.0,,,JUNIOR NOBRE,6.67,GIL PARAIBANO,56.0,PADRE WALMIR,22.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09505/2016,https://180graus.com/pesquisa-eleitoral/brvoxpicos-gil-paraibano-tem-38-e-padre-walmir-aparece-com-1689,PI,PICOS,1.0,P,0.0,,,JUNIOR NOBRE,4.44,GIL PARAIBANO,38.67,PADRE WALMIR,16.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09597/2016,http://www.fmimperial.com.br/noticias/14215/instituto-credibilidade-divulga-pesquisa-eleitoral-para-prefeito-de-pedro-ii,PI,PEDRO II,1.0,P,1.0,,,ALVIMAR MARTINS,48.73,NEUMA CAFE,30.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09631/2018,http://www.opiaui.com/2018/07/,PI,PIAUÍ,1.0,G,1.0,,,WELLINGTON DIAS,30.48,DR. PESSOA,27.55,ELMANO FERRER,10.97,LUCIANO NUNES,8.42,VALTER ALENCAR,1.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pesquisa para Senador incompleta.,PI-09631/2018,https://carlsonpessoa.blogspot.com/2018/07/data-az-sem-pessoa-disputa-pelo-senado.html,PI,PIAUÍ,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09631/2018,https://pauloiran.blogspot.com/2018/07/data-az-wellington-e-dr-pessoa-empatam.html,PI,PIAUÍ,1.0,G,0.0,,,WELLINGTON DIAS,23.6,DR. PESSOA,3.44,LUCIANO NUNES,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09812/2016,https://180graus.com/pesquisa-eleitoral/brvoxteresina-firmino-42drpessoa-26-e-amadeu-8,PI,TERESINA,1.0,V,0.0,,,JONINHA,1.0,TERESA BRITO,1.0,EVANDRO HIDD,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PI-09812/2016,https://180graus.com/pesquisa-eleitoral/brvoxteresina-firmino-42drpessoa-26-e-amadeu-8,PI,TERESINA,1.0,P,1.0,,,FIRMINO FILHO,42.6,DR. PESSOA,26.2,AMADEU CAMPOS,8.8,QUEM QUEM,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PR-00012/2012,https://transparencia.mprs.mp.br/publicacao_anual/rol_documentos/desclassificados/2017/7/,PR,PRUDENTÓPOLIS,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PR-00017/2012,https://gilvanmelo.blogspot.com/2012_07_21_archive.html,PR,CURITIBA,1.0,P,1.0,,,RATINHO JR.,27.0,DUCCI,23.0,FRUET,23.0,RAFAEL GRECA,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PR-00017/2012,https://impactoprdiario.blogspot.com/2012/07/,PR,CURITIBA,1.0,P,0.0,,,DUCCI,9.0,FRUET,7.0,RATINHO JR.,6.0,RAFAEL GRECA,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PR-00077/2012,https://olhoabertopr.blogspot.com/2012/08/pitangapesquisa-aponta-zampier-na.html,PR,PITANGA,1.0,P,0.0,,,ZAMPIER,40.75,CLEON,13.25,OSNY,5.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PR-00077/2012,https://olhoabertopr.blogspot.com/2012/08/pitangapesquisa-aponta-zampier-na.html,PR,PITANGA,1.0,P,1.0,,,ZAMPIER,49.75,CLEON,17.5,OSNY,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PR-00085/2012,https://gironolitoral.blogspot.com/2012/08/,PR,CURITIBA,1.0,P,1.0,,,RATINHO JUNIOR,27.0,LUCIANO DUCCI,27.0,GUSTAVO FRUET,20.0,RAFAEL GRECA,8.0,BRUNO MEIRINHO,1.0,CARLOS MORAES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PR-00108/2012,https://issuu.com/genesismachado/docs/correio_do_norte_-_edi__o_616,PR,FIGUEIRA,1.0,P,1.0,,,VALDIR,56.36,MARCILIO,14.55,OTNIEL,4.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PR-00148/2012,https://issuu.com/metro_brazil/docs/20120914_br_metro-curitiba,PR,CURITIBA,1.0,P,,,,RATINHO JR.,32.0,LUCIANO DUCCI,26.0,GUSTAVO FRUET,16.0,RAFAEL GRECA,7.0,BRUNO MEIRINHO,1.0,ALZIMARA,1.0,CARLOS MORAES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PR-00156/2012,https://issuu.com/genesismachado/docs/cn_622,PR,IVAÍ,1.0,P,1.0,,,JORGE,50.0,LINDSEY JENIFER,28.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PR-00156/2012,https://issuu.com/genesismachado/docs/cn_622,PR,IVAÍ,1.0,P,0.0,,,JORGE,47.27,LINDSEY JENIFER,30.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PR-00185/2012,http://www.amerios.com.br/saojorge/noticias/pesquisa-mostra-gouveia-e-edelcio-na-frente/,PR,SÃO JORGE DO PATROCÍNIO,1.0,P,,,,AGNALDO GOUVEIA,44.09,DELEI,34.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PR-00290/2012,https://issuu.com/tribunadovale/docs/pdf2244,PR,JACAREZINHO,1.0,P,,,,SERGIO EDUARDO,72.25,NELSON PAULINO,11.25,LEVY MORAES,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PR-00297/2012,https://www.scribd.com/document/369821450/Spisak-Ovlascenih-Za-Toplotno-Tretiranje-Drveta,PR,CÂNDIDO DE ABREU,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PR-00326/2012,https://www.fabiocampana.com.br/2012/09/ninguem-leva-no-1o-turno-em-curitiba-diz-datafolha/,PR,CURITIBA,1.0,P,,1.0,,RATINHO JR,36.0,LUCIANO DUCCI,29.0,GUSTAVO FRUET,20.0,RAFAEL GRECA,12.0,ALZIMIRA,1.0,BRUNO MEIRINHO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
