obs,tse_id,url,estado,cidade,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
,PR-09700/2016,https://www.skyscrapercity.com/showthread.php?p=135225356,PR,FOZ DO IGUAÇU,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-00283/2016,https://alexandresouza.net/politica,RJ,MARICÁ,1,P,,,,Marcelo Delaroli,40.0,Fabiano Horta,33.0,Dr. Carolino,3.0,Bia ,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-00662/2016,https://jailtondapenha.blogspot.com/2018/06/os-seis-candidatos-de-cabo-frio.html,RJ,CABO FRIO,1,P,1.0,,,Dr. Adriano,38.0,Marquinho  Mendes,25.0,Rafael Peçanha,6.0,Cristiane Fernandes,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-00662/2016,https://jailtondapenha.blogspot.com/2018/06/os-seis-candidatos-de-cabo-frio.html,RJ,CABO FRIO,1,P,0.0,,,Dr. Adriano,30.0,Marquinho  Mendes,19.0,Rafael Peçanha,5.0,Cristiane Fernandes,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-00774/2016,https://axelgrael.blogspot.com/2016/09/pesquisa-rodrigo-neves-tem-56-dos-votos.html,RJ,NITERÓI,1,P,,,,Rodrigo Neves,39.0,Felipe Peixoto,21.0,Flávio Serafini,5.0,Danielle Bórnia,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-00774/2016,https://issuu.com/atribunarj/docs/at_-_08-09__completa_,RJ,NITERÓI,1,P,0.0,,,Rodrigo Neves,52.0,Felipe Peixoto,27.0,Flávio Serafini,7.0,Danielle Bórnia,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-01002/2016,https://www.novafriburgoemfoco.com.br/noticia/friburgo-tem-tres-pesquisas-de-intencao-de-vo,RJ,NOVA FRIBURGO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-02063/2016,https://cliquediario.com.br/politica/pesquisa-gerp-dr-aluizio-venceria-a-eleicao-com-56-de-votos-se-fosse-hoje,RJ,MACAÉ,1,P,0.0,,,Dr. Aluízio,20.720000000000002,Chico Machado,11.469999999999999,Igor Sardinha,2.5900000000000003,Danilo Funke,1.1099999999999999,André Longobardi,1.1099999999999999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-02063/2016,https://odebateon.com.br/site/noticia/detalhe/35785/pesquisa-aponta-queda-de-aluizio-e-ascensao-de-chico-machado,RJ,MACAÉ,1,P,1.0,,,Dr. Aluízio,35.0,Chico Machado,21.0,Igor Saqrdinha,5.0,danilo Funke,3.0,André Longobardi,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-03036/2016,https://rc24h.com.br/noticia/ver/31400/BOCA-MIuDA--Os-bastidores-da-politica-na-Regiao-dos-Lagos-nesta-sexta-feira--22-,RJ,CABO FRIO,1,P,1.0,,,Dr. Adriano,34.0,Marquinho Mendes,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-03036/2016,https://rc24h.com.br/noticia/ver/31400/BOCA-MIuDA--Os-bastidores-da-politica-na-Regiao-dos-Lagos-nesta-sexta-feira--22-,RJ,CABO FRIO,1,P,0.0,,,Dr. Adriano,31.0,Marquinho Mendes,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-03536/2016,https://www.facebook.com/Jornal-Tribuna-da-Regi%C3%A3o-193608580763923/,RJ,TERESÓPOLIS,1,P,,,,Dr. Luiz Ribeiro,33.0,Vinicius Claussem,31.0,Roberto Petto,13.0,Nelson Durão,6.0,Maria Bertoche,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-04174/2016,https://odia.ig.com.br/rio-de-janeiro/2016-10-01/rodrigo-neves-deve-vencer-no-primeiro-turno-em-niteroi.html,RJ,NITERÓI,1,P,,,,Rodrigo Neves,40.0,Felipe Peixoto,17.0,Flávio Serafini,9.0,Danielle Bornia,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-04629/2016,https://www.jornalcapital.jor.br/materias/7469-em-duque-de-caxias-apenas-dica-cresce-e-aparece-em-segundo-lugar-revela-nova-pesquisa.html,RJ,DUQUE DE CAXIAS,1,P,1.0,,,Washington Reis,35.0,Zito,16.0,Aureo,14.0,Dica,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-05016/2016,https://ipbuzios.blogspot.com/2016/09/,RJ,ARARUAMA,1,P,,,,Lívia de Chiquinho,41.0,André Mônica,20.0,Miguel Jeovani,19.0,Anderson Moura,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-05081/2016,https://www.elizeupires.com/pdfs/2016/setembro/11-09-16PesquisaRJ-05081.pdf,RJ,SILVA JARDIM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-05153/2016,https://obarao.blogspot.com/2016/07/,RJ,MARICÁ,1,P,1.0,,,Marcelo Delaroli,44.0,Fabiano Horta,30.0,Dr. Carolino,3.0,Paulo Feijó,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-05153/2016,https://obarao.blogspot.com/2016/07/,RJ,MARICÁ,1,P,0.0,,,Marcelo Delaroli,32.0,Fabiano Horta,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-05770/2016,http://otempojornal.com.br/site/videos/itemlist/date/2016/7,RJ,RIO BONITO,1,P,,,,José Luiz Antunes (Mandiocão),32.0,Marquinhos Luanda,29.0,Marcos Abrahão,20.0,Anderson Tinoco (Andinho),2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-06265/2016,https://elizeupires.com/artigos/politica/2750-aluizio-sai-da-zona-de-conforto-em-macae/,RJ,MACAÉ,1,P,0.0,,,Dr. Aluizio,38.0,Francisco Machado Neto,38.0,Danilo Funke,10.0,Igor Sardinha,2.0,Cristino Aureo,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-06265/2016,https://www.odebateon.com.br/site/noticia/detalhe/36347/chico-machado-empata-com-aluizio-em-nova-pesquisa-de-previa-eleitoral,RJ,MACAÉ,1,P,1.0,,,Dr. Aluizio,32.0,Chico Machado,22.0,Igor Sardinha,4.0,Danilo Funke,5.0,André Longobardi,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-06437/2016,https://cliquediario.com.br/politica/firjan-de-macae-abre-semana-de-entrevista-com-candidatos-a-prefeitura-de-macae,RJ,MACAÉ,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-07374/2016,https://axelgrael.blogspot.com/2016/08/rodrigo-neves-lidera-corrida-por-votos.html,RJ,NITERÓI,1,P,1.0,,,Rodrigo Neves,30.0,Felipe Peixoto,19.0,Flávio Srafini,7.0,Danielle Bórnia,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-07374/2016,https://axelgrael.blogspot.com/2016/08/rodrigo-neves-lidera-corrida-por-votos.html,RJ,NITERÓI,1,P,0.0,,,Rodrigo Neves,36.0,Felipe Peixoto,17.0,Flávio Srafini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-07460/2016,http://acervo.avozdaserra.com.br/noticias/pesquisa-do-gerp-aponta-empate-tecnico-na-disputa-pela-prefeitura,RJ,NOVA FRIBURGO,1,P,1.0,,,Rogério Cabral,19.0,Glauber  Braga,22.0,Renato Bravo,12.0,Renato Abi-Ramia,7.0,Drª. Grace,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-07460/2016,http://acervo.avozdaserra.com.br/noticias/pesquisa-do-gerp-aponta-empate-tecnico-na-disputa-pela-prefeitura,RJ,NOVA FRIBURGO,1,P,0.0,,,Rogério Cabral,18.0,Glauber  Braga,18.0,Renato Bravo,10.0,Renato Abi-Ramia,6.0,Drª. Grace,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-07480/2016,http://imguol.com/blogs/52/files/2016/08/RioDeJaneiro_prefeito_1turno2.pdf,RJ,RIO DE JANEIRO,1,P,1.0,,,Marcelo Crivella,35.0,Marcelo Freixo,9.0,Flávio Bolsonaro,4.0,Pedro Paulo,2.0,Indio da Costa,2.0,Carlos Osório,Alessandro Molon,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-07590/2016,https://odia.ig.com.br/rio-de-janeiro/2016-09-27/anderson-na-frente-em-silva-jardim.html,RJ,SILVA JARDIM,1,P,,,,Anderson Alexandre,40.0,Zilmara Xavier,22.0,Marcelo Cabreira Xavier,16.0,Valber Tinoco,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-07664/2016,https://agazetafluminense.blogspot.com/2018/05/rio-das-ostras-e-cabo-frio-tambem-terao.html#!,RJ,TERESÓPOLIS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-07858/2016,https://diariodeuberlandia.com.br/noticia/7451/crivella-chega-a-47-dos-votos-validos-e-pode-vencer-no-primeiro-turno-no-rio,RJ,RIO DE JANEIRO,1,P,,,,Marcelo Crivalla,35.0,Marcelo Freixo,11.0,Pedro Paulo Carvalho,9.0,Flávio Bolsonaro,8.0,Jandira Feghali,4.0,Índio da Costa,4,Carlos Osório,3.0,Alessandro Molon,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-07916/2016,https://www.elizeupires.com/pdfs/2016/setembro/11-09-16Pesquisa%20RJ-070916.pdf,RJ,SILVA JARDIM,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-07972/2016,https://ipbuzios.blogspot.com/2016/07/pesquisa-eleitoral-2016-1-araruama.html,RJ,ARARUAMA,1,P,,,,Lívia de Chiquinho,36.0,André Monica,15.0,Miguel Jeovani,13.0,Anderson Moura,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-08015/2016,http://www.nfnoticias.com.br/noticia-2341/pesquisa-aponta-possivel-vitoria-de-rafael-diniz-no-segundo-turno,RJ,CAMPOS DOS GOYTACAZES,1,P,0.0,,,Dr. Chicão,42.0,Rafael Diniz,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-08015/2016,http://www.nfnoticias.com.br/noticia-2341/pesquisa-aponta-possivel-vitoria-de-rafael-diniz-no-segundo-turno,RJ,CAMPOS DOS GOYTACAZES,1,P,1.0,,,Dr. Chicão,28.0,Rafael Diniz,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RJ-09716/2016,http://www.riodasostras.com.br/noticias/index.php?noticia=6163,RJ,RIO DAS OSTRAS,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-00112/2012,https://blogalcinopereira.blogspot.com/2012/09/,RN,SERRA NEGRA DO NORTE,1,P,1.0,,,URBANO FARIA,59.5,SERGINHO FERNANDES,34.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-00112/2012,https://blogalcinopereira.blogspot.com/2012/09/,RN,SERRA NEGRA DO NORTE,1,P,0.0,,,URBANO FARIA,59.0,SERGINHO FERNANDES,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-00113/2012,https://carnaubaemfoco.blogspot.com/2012/09/cada-dia-que-passa-muitas-pessoas-que.html,RN,CARNAÚBA DOS DANTAS,1,P,,,,DR. SERGIO,61.8,VALDENOR,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-00115/2012,https://bira-viegas.blogspot.com/2012/09/,RN,JARDIM DO SERIDÓ,1,P,1.0,,,AMAZAN,49.8,PADRE JOCIMAR,47.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-00115/2012,https://bira-viegas.blogspot.com/2012/09/,RN,JARDIM DO SERIDÓ,1,P,0.0,,,AMAZAN,48.5,PADRE JOCIMAR,47.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-00134/2012,https://cleberlima2010.blogspot.com/2012/09/,RN,SÃO RAFAEL,1,P,1.0,,,ARIMATÉIA BRAZ,55.8,RENO MARINHO,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-00134/2012,https://cleberlima2010.blogspot.com/2012/09/,RN,SÃO RAFAEL,1,P,0.0,,,ARIMATÉIA BRAZ,55.5,RENO MARINHO,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-00144/2012,https://issuu.com/jornaldehoje/docs/25092012,RN,CEARÁ-MIRIM,1,P,1.0,,,JULIO CESAR,28.7,EDINOLIA MELO,28.7,PEIXOTO,25.7,MARCILIO DANTAS,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-00173/2012,http://www.ivanildosouza.com/2012/10/,RN,PARELHAS,1,P,1.0,,,FRANCISCO,52.8,HUMBERTO,41.3,JACKNAMAR,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-00174/2012,http://www.ricardomorais.net/2012/10/,RN,TENENTE LAURENTINO CRUZ,1,P,1.0,,,JUNIOR,54.8,TITICO,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-00208/2012,https://oparalelocampestre.blogspot.com/2012_10_07_archive.html,RN,SÃO MIGUEL DO GOSTOSO,1,P,,,,FAFA,47.0,RENATO,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-00210/2012,https://anavalquiria.blogspot.com/2012/10/segundo-pesquisa-os-carnaubaenses.html,RN,CARNAUBAIS,1,P,1.0,,,LUIZINHO,54.8,DINARTE,39.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-00210/2012,https://anavalquiria.blogspot.com/2012/10/segundo-pesquisa-os-carnaubaenses.html,RN,CARNAUBAIS,1,P,0.0,,,LUIZINHO,54.5,DINARTE,39.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-00227/2012,https://cearamirimnews.blogspot.com/2012/10/,RN,CEARÁ-MIRIM,1,P,,,,JULIO CESAR,30.0,EDNOLIA,27.8,PEIXOTO,27.2,MARCILIO,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-00566/2016,http://blogdoserido.com.br/noticias/alexandre-petronilo-lidera-pesquisa-eleitoral-pela-disputa-da-prefeitura-de-parelhas/,RN,PARELHAS,1,P,1.0,,,ALEXANDRE PETRONILO,44.02,DR. TIAGO ALMEIDA,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-00566/2016,http://blogdoserido.com.br/noticias/alexandre-petronilo-lidera-pesquisa-eleitoral-pela-disputa-da-prefeitura-de-parelhas/,RN,PARELHAS,1,P,0.0,,,ALEXANDRE PETRONILO,32.0,DR. TIAGO ALMEIDA,24.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-01016/2016,https://patu-emfoco.blogspot.com/2016/09/agorasei-registra-pesquisa-para-cidade.html,RN,RAFAEL GODEIRO,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-01349/2016,https://marcosdantas.com/em-tenente-laurentino-sueleide-lidera-com-folga-pesquisa-agorasei/,RN,TENENTE LAURENTINO CRUZ,1,P,1.0,,,SUELEIDE,53.0,INACIO MACEDO,33.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-01349/2016,https://marcosdantas.com/em-tenente-laurentino-sueleide-lidera-com-folga-pesquisa-agorasei/,RN,TENENTE LAURENTINO CRUZ,1,P,0.0,,,SUELEIDE,51.0,INACIO MACEDO,32.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-02127/2016,https://bira-viegas.blogspot.com/2016/09/,RN,PARELHAS,1,P,1.0,,,DR. TIAGO,42.0,ALEXANDRE PETROLINO,41.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-02127/2016,https://bira-viegas.blogspot.com/2016/09/,RN,PARELHAS,1,P,0.0,,,DR. TIAGO,41.8,ALEXANDRE PETROLINO,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-02267/2016,http://www.saojosedoserido.com/2016/09/24/,RN,SÃO JOSÉ DO SERIDÓ,1,P,1.0,,,MARIA DALVA,59.0,JOAO LAZARO,30.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-02853/2016,https://www.glaucionefarias.com.br/2016/09/,RN,SÃO PAULO DO POTENGI,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-05707/2016,http://blogdobarreto.com.br/tag/onildo/,RN,UPANEMA,1,P,1.0,,,LUIZ JAIRO,49.8,ONILDO,32.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Imagem difere do texto. Prevaleceu texto.,RN-05707/2016,http://blogdobarreto.com.br/tag/onildo/,RN,UPANEMA,1,P,0.0,,,LUIZ JAIRO,45.5,ONILDO,30.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-05993/2016,https://jucelinodosindicatocaico.blogspot.com/2016/08/batata-lidera-pesquisa-para-prefeito-de.html,RN,CAICÓ,1,P,1.0,,,BATATA,35.9,ROBERTO GERMANO,11.8,JOAO BRAZ,8.0,TADEU,6.8,NILDSON DANTAS,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-05993/2016,https://jucelinodosindicatocaico.blogspot.com/2016/08/batata-lidera-pesquisa-para-prefeito-de.html,RN,CAICÓ,1,P,0.0,,,BATATA,31.2,ROBERTO GERMANO,10.2,JOAO BRAZ,3.8,TADEU,4.2,NILDSON DANTAS,3.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-06658/2016,http://sidneysilva.com.br/eleicoes-2016-instituto-agora-sei-faz-pesquisa-em-acari-e-aponta-isaias-cabral-na-frente/,RN,ACARI,1,P,1.0,,,ISAIAS CABRAL,56.6,VIJÂNIO FILHO,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-07707/2016,https://andriersouza.blogspot.com/2016/09/pesquisa-eleitoral-mostra-empate.html,RN,TANGARÁ,1,P,1.0,,,DR. AIRTON,41.5,JORGINHO,39.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-07707/2016,https://hdviu.blogspot.com/2016/09/confira-primeira-pesquisa-das-eleicoes.html,RN,TANGARÁ,1,V,0.0,,,WILSON FONSECA,8.5,PATRICIO DA AMBULANCIA,6.8,MIRIAN PAIVA,6.5,ALUISIO VICENTE,5.5,CEZINHA BARBOSA,5.2,NILSON LIMA,4,ANINHA DE ILO,3.8,ANTONIO CUSTODIO,2.5,DEDE DA AGUA,2.0,JAILSON DO CATOLE,1.5,PADUCA,1.5,ELIESER,1.2,EDUARDO DA LOTAÇÃO 1.2,1.2,ANDRIER CHICUTINHA,1.0,EVERTON,1.0,MARCOS DERO,1.0,VAN,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-08384/2016,https://muralderiachodacruz.blogspot.com/2016/09/sao-francisco-do-oestepesquisa-aponta.html,RN,SÃO FRANCISCO DO OESTE,1,P,1.0,,,CHIQUINHO LOBO,58.3,LUSIMAR PORFIRIO,40.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-08384/2016,https://muralderiachodacruz.blogspot.com/2016/09/sao-francisco-do-oestepesquisa-aponta.html,RN,SÃO FRANCISCO DO OESTE,1,P,0.0,,,CHIQUINHO LOBO,58.0,LUSIMAR PORFIRIO,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-08896/2016,http://www.portalcgrn.com/2016/08/em-caraubas-pesquisa-agora-seiblog-do.html,RN,CARAÚBAS,1,P,1.0,,,JUNINHO ALVES,43.8,CAROL FERNANDES,32.8,ALEXSANDRO SANTOS,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RN-08896/2016,http://www.portalcgrn.com/2016/08/em-caraubas-pesquisa-agora-seiblog-do.html,RN,CARAÚBAS,1,P,0.0,,,JUNINHO ALVES,35.8,CAROL FERNANDES,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
