tse_id,url,estado,cidade,util,position,estimulada,vv,suspensa,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
BR-01025/2014,http://g1.globo.com/to/tocantins/eleicoes/2014/noticia/2014/10/marcelo-miranda-lidera-com-504-sandoval-tem-372-aponta-serpes.html,BR,BRASIL,1.0,G,1.0,,,MARCELO MIRANDA,50.4,SANDOVAL CARDOSO,37.2,ATAIDES OLIVEIRA,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01029/2014,http://g1.globo.com/pb/paraiba/eleicoes/2014/noticia/2014/10/ipespe-votos-validos-cassio-tem-50-e-ricardo-45-na-paraiba.html,BR,BRASIL,1.0,G,1.0,,,CASSIO CUNHA LIMA,43.0,RICARDO COUTINHO,39.0,VITAL,3.0,MAJOR FABIO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01055/2018,https://tailandianews.com.br/helder-esta-20-pontos-a-frente-de-marcio-miranda-no-2-turno/,BR,BRASIL,1.0,G,1.0,,,HELDER BARBALHO,53.0,MARCIO MIRANDA,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01065/2014,https://companheirosdeprimeiraviagem.blogspot.com/,BR,BRASIL,1.0,PR,1.0,,,AECIO ,49.0,DILMA,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01065/2014,https://companheirosdeprimeiraviagem.blogspot.com/,BR,BRASIL,1.0,PR,0.0,,,AECIO,45.0,DILMA,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01080/2014,https://diariodegoias.com.br/serpes-o-popular-da-marconi-com-60-25-e-iris-com-39-75-no-segundo-turno/,BR,BRASIL,1.0,G,1.0,,,MARCONI,53.9,IRIS REZENDE,35.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01080/2014,https://www.emaisgoias.com.br/em-goias-aecio-abre-179-pontos-de-vantagem-sobre-dilma-aponta-pesquisa-serpes/,BR,BRASIL,1.0,PR,0.0,,,AECIO NEVES,53.8,DILMA ROUSSEFF,36.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01080/2014,https://www.emaisgoias.com.br/em-goias-aecio-abre-179-pontos-de-vantagem-sobre-dilma-aponta-pesquisa-serpes/,BR,BRASIL,1.0,PR,1.0,,,AECIO NEVES,54.9,DILMA ROUSSEFF,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01080/2014,https://www.emaisgoias.com.br/marconi-tem-6025-e-iris-rezende-3975-aponta-pesquisa-serpeso-popular/,BR,BRASIL,1.0,G,,,,MARCONI PERILLO,53.9,IRIS REZENDE,39.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01088/2018,http://www.canguaretamadefato.com/2018/08/eleicao-2018-pesquisa-para-governo-do.html,BR,BRASIL,1.0,G,1.0,,,FATIMA BEZERRA,29.82,CARLOS EDUARDO,15.88,ROBINSON FARIA,9.71,PROF. CARLOS ALBERTO,1.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01088/2018,http://www.portalcostabranca.com/2018/08/pesquisa-consult-fatima-segue-em-1.html,BR,BRASIL,1.0,S,,,,CAP. STYVENSON,29.82,GARIBALDI,23.71,DRA. ZENAIDE,16.29,GERALDO MELO,16.06,JACOME,4.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01093/2014,http://www.ararunaagora.com/2014_10_15_archive.html,BR,BRASIL,1.0,G,,,,CASSIO CUNHA LIMA,48.0,RICARDO COUTINHO,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01099/2018,https://bacana.news/tv-record-divulgou-hoje-nova-pesquisa-para-o-governo-do-para/,BR,BRASIL,1.0,G,1.0,,,HELDER BARBALHO,53.0,MARCIO MIRANDA,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01124/2014,http://eleicoes2014.opopular.com.br/2%C2%AA-pesquisa-serpes-mostra-varia%C3%A7%C3%A3o-entre-iris-e-marconi-1.690290,BR,BRASIL,1.0,G,0.0,,,MARCONI PERILLO,47.8,IRIS REZENDE,34.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01124/2014,http://eleicoes2014.opopular.com.br/2%C2%AA-pesquisa-serpes-mostra-varia%C3%A7%C3%A3o-entre-iris-e-marconi-1.690290,BR,BRASIL,1.0,G,1.0,,,MARCONI PERILLO,51.9,IRIS REZENDE,36.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01126/2014,https://amigosdadireita.blogspot.com/2014/10/minas-responde-as-agressoes-de-dilma.html,BR,BRASIL,1.0,PR,,,,AECIO NEVES,50.0,DILMA,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01140/2014,https://casabahia.blogspot.com/2014/10/,BR,BRASIL,1.0,PR,,,,DILMA ROUSSEFF,46.0,AECIO NEVES,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01160/2014,https://www.blogdoleandrosantos.com/2014/10/ultima-pesquisa-aponta-que-dilma.html,BR,BRASIL,1.0,PR,,,,DILMA,47.0,AECIO NEVES,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01172/2014,https://apomba.blogspot.com/2014/10/mais-pesquisas-aecio-49-e-dilma-38.html,BR,BRASIL,1.0,PR,1.0,,,AECIO NEVES,49.0,DILMA,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01181/2014,https://anoticiabomsucessopb.blogspot.com/2014/10/ibope-votos-validos-ricardo-tem-53-e_25.html,BR,BRASIL,1.0,G,1.0,,,RICARDO COUTINHO,47.0,CASSIO CUNHA LIMA,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01440/2018,https://cleubercarlos.blogspot.com/2018/09/,BR,BRASIL,1.0,S,,,,MARCONI PERILLO,29.1,JORGE KAJURU,28.3,LUCIA VANIA,24.8,VANDERLAN,27.2,WILDER MORAIS,5.2,PROF. MAGDA BORGES,3.9,AGENOR,4.1,LUIS CESAR BUENO,2.6,SANTANA PIRES,1.3,FABRICIO ROSA,1.3,PROF. GELI,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01440/2018,https://diariodegoias.com.br/pesquisa-serpes-caiado-41-9-eliton-10-6-e-daniel-10-1/,BR,BRASIL,1.0,P,1.0,,,PAULO GARCIA,40.6,JOVAIR ARANTES,10.4,ISAURA LEMOS,8.0,ELIAS JUNIOR,6.3,PROFESSOR PANTALEAO,1.0,SIMEYZON SILVEIRA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01440/2018,https://sagresonline.com.br/pesquisa-aponta-diferenca-superior-a-30-pontos-de-primeiro-colocado-para-governador/,BR,BRASIL,1.0,G,1.0,,,RONALDO CAIADO,41.9,JOSE ELITON,10.6,DANIEL VILELA,10.1,KATIA MARIA,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01440/2018,https://www.opopular.com.br/noticias/politica/caiado-cresce-5-pontos-em-pesquisa-espont%C3%A2nea-1.1628567,BR,BRASIL,1.0,G,0.0,,,RONALDO CAIADO,27.1,DANIEL VILELA,6.1,ZE ELITON,6.1,KATIA MARIA,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01505/2018,https://especiais.gazetadopovo.com.br/eleicoes/2018/pesquisas-eleitorais/ipespe/pesquisa-xp-investimentos-em-sao-paulo-3-presidenciaveis-empatam-na-lideranca/,BR,BRASIL,1.0,PR,,,,JAIR BOLSONARO,20.0,GERALDO ALCKMIN,20.0,FERNANDO HADDAD,10.0,MARINA SILVA,10.0,CIRO GOMES,8.0,ALVARO DIAS,4.0,MANUELA D'AVILA,2.0,HENRIQUE MEIRELLES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01505/2018,https://especiais.gazetadopovo.com.br/eleicoes/2018/pesquisas-eleitorais/ipespe/pesquisa-xp-investimentos-em-sao-paulo-3-presidenciaveis-empatam-na-lideranca/,BR,BRASIL,1.0,PR,,,,LULA,20.0,JAIR BOLSONARO,20.0,GERALDO ALCKMIN,19.0,MARINA SILVA,8.0,CIRO GOMES,7.0,ALVARO DIAS,3.0,JOAO AMOEDO,2.0,HENRIQUE MEIRELLES,2.0,MANUELA D'AVILA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01505/2018,https://images.infomoney.com.br/uploads/eleicoes2018/sp1109/xppollspstate.pdf,BR,BRASIL,1.0,G,1.0,,,JOAO DORIA,26.0,PAULO SKAF,25.0,MARCIO FRANÇA,8.0,LUIZ MARINHO,4.0,MAJOR COSTA E SILVA,2.0,PROFESSORA LISETE,2.0,ROGERIO CHEQUER,1.0,RODRIGO TAVARES,1.0,CLAUDIO FERNANDO,1.0,TONINHO FERREIRA,1.0,MARCELO CANDIDO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01505/2018,https://images.infomoney.com.br/uploads/eleicoes2018/sp1109/xppollspstate.pdf,BR,BRASIL,1.0,G,0.0,,,JOAO DORIA,13.0,PAULO SKAF,10.0,MARCIO FRANÇA,4.0,LUIZ MARINHO,2.0,GERALDO ALCKMIN,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01724/2018,https://selesnafes.com/2018/10/pesquisa-real-time-record-da-empate-entre-waldez-e-capi/,BR,BRASIL,1.0,G,,,,WALDEZ,45.0,CAPIBERIBE,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-01843/2018,http://cliqueabc.com.br/marcio-franca-dispara-nas-pesquisas-e-alcanca-doria-e-skaf/,BR,BRASIL,1.0,G,,,,MARCIO FRANÇA,18.0,JOAO DORIA,24.0,PAULO SKAF,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02075/2018,https://www.infomoney.com.br/politica/haddad-chega-a-15-com-apoio-de-lula-e-divide-lideranca-com-bolsonaro-no-limite-da-margem-de-erro-mostra-xp-ipespe/,BR,BRASIL,1.0,PR,0.0,,,JAIR BOLSONARO,15.0,LULA,15.0,GERALDO ALCKMIN,4.0,CIRO GOMES,4.0,ALVARO DIAS,2.0,MARINA SILVA,2.0,JOAO AMOEDO,1.0,FERNANDO HADDAD,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02075/2018,https://www.infomoney.com.br/politica/haddad-chega-a-15-com-apoio-de-lula-e-divide-lideranca-com-bolsonaro-no-limite-da-margem-de-erro-mostra-xp-ipespe/,BR,BRASIL,1.0,PR,1.0,,,JAIR BOLSONARO,11.0,FERNANDO HADDAD,15.0,GERALDO ALCKMIN,9.0,CIRO GOMES,7.0,ALVARO DIAS,6.0,HENRIQUE MEIRELLES,2.0,JOAO AMOEDO,1.0,VERA LUCIA,1.0,CABO DACIOLO,1.0,GUILHERME BOULOS,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02075/2018,https://www.infomoney.com.br/politica/haddad-chega-a-15-com-apoio-de-lula-e-divide-lideranca-com-bolsonaro-no-limite-da-margem-de-erro-mostra-xp-ipespe/,BR,BRASIL,1.0,PR,1.0,,,LULA,31.0,JAIR BOLSONARO,20.0,GERALDO ALCKMIN,9.0,MARINA SILVA,8.0,CIRO GOMES,7.0,ALVARO DIAS,5.0,JOAO AMOEDO,1.0,HENRIQUE MEIRELLES,1.0,CABO DACIOLO,1.0,VERA LUCIA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02137/2018,http://espacolivrenoticias.com.br/pesquisa-realtime-big-data-mostra-belivaldo-com-16-pontos-frente-de-vf/,BR,BRASIL,1.0,G,,1.0,,BELIVALDO CHAGAS,58.0,VALADARES FILHO,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02157/2018,https://www.ma10.com.br/2018/08/15/pesquisa-data-ilha-revela-cenario-eleitoral-para-governo-e-presidencia/,BR,BRASIL,1.0,PR,1.0,,,CANDIDATO DO PT APOIADO POR LULA,27.2,JAIR BOLSONARO,19.5,MARINA SILVA,19.3,CIRO GOMES,10.2,GERALDO ALCKMIN,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02157/2018,https://www.ma10.com.br/2018/08/15/pesquisa-data-ilha-revela-cenario-eleitoral-para-governo-e-presidencia/,BR,BRASIL,1.0,PR,1.0,,,LULA,67.09,JAIR BOLSONARO,19.51,CIRO GOMES,5.7,MARINA SILVA,5.75,GERALDO ALCKMIN,1.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02157/2018,https://www.ma10.com.br/2018/08/15/pesquisa-data-ilha-revela-cenario-eleitoral-para-governo-e-presidencia/,BR,BRASIL,1.0,G,1.0,,,FLAVIO DINO,60.38,ROSEANA SARNEY,33.18,ROBERTO ROCHA,3.54,MAURA JORGE,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02177/2018,http://www.serpes.com.br/pesquisa.aspx?ID=48,BR,BRASIL,1.0,PR,1.0,,,LULA,33.0,JAIR BOLSONARO,25.2,MARINA SILVA,5.9,GERALDO ALCKMIN,5.0,HENRIQUE MEIRELLES,4.0,CIRO GOMES,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02177/2018,http://www.serpes.com.br/pesquisa.aspx?ID=48,BR,BRASIL,1.0,PR,0.0,,,LULA,23.2,JAIR BOLSONARO,23.2,MARINA SILVA,3.2,GERALDO ALCKMIN,2.5,CIRO GOMES,2.1,HENRIQUE MEIRELLES,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02177/2018,http://www.serpes.com.br/pesquisa.aspx?ID=48,BR,BRASIL,1.0,S,1.0,,,MARCONI PERILLO,16.0,LUCIA VANIA,14.1,VANDERLAN,10.9,JORGE KAJURU,7.2,WILDER,2.9,PROF. MAGDA BORGES,2.1,LUIS CESAR BUENO,2.0,FABRICIO ROSA,1.7,PROF. ALESSANDRO AQUINO,1.4,AGENOR,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02177/2018,http://www.serpes.com.br/pesquisa.aspx?ID=48,BR,BRASIL,1.0,S,0.0,,,MARCONI PERILLO,5.6,LUCIA VANIA,5.2,JORGE KAJURU,3.5,VANDERLAN,3.1,WILDER,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02177/2018,http://www.serpes.com.br/pesquisa.aspx?ID=48,BR,BRASIL,1.0,G,1.0,,,RONALDO CAIADO,40.3,ZE ELITON,10.1,DANIEL VILELA,9.2,KATIA MARIA,2.7,WESLEI GARCIA,2.1,ALDA LUCIA,1.4,MARCELO LIRA,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02177/2018,http://www.serpes.com.br/pesquisa.aspx?ID=48,BR,BRASIL,1.0,G,0.0,,,RONALDO CAIADO,19.1,ZE ELITON,4.2,DANIEL VILELA,1.9,KATIA MARIA,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02361/2018,http://www.agoraemlauro.com/2018/10/pesquisa-xp-investimento-bolsonaro-tem.html,BR,BRASIL,1.0,PR,,,,BOLSONARO,51.0,HADDAD,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02425/2018,https://guaiba.com.br/2018/10/26/realtime-big-data-mostra-leite-com-56-e-sartori-com-44/,BR,BRASIL,1.0,G,1.0,,,EDUARDO LEITE,51.0,JOSE IVO SARTORI,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02460/2018,https://egobrazil.com/datafolha-para-presidente-votos-validos/,BR,BRASIL,1.0,PR,,,,JAIR BOLSONARO,47.0,FERNANDO HADDAD,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02651/2018,https://cidadesnanet.com/news/politica/wellington-dias-4416-e-dr-pessoa-2216-diz-pesquisa-data-az/,BR,BRASIL,1.0,G,0.0,,,WELLINGTON DIAS,36.72,DR. PESSOA,15.28,LUCIANO NUNES,11.28,FABIO SERVIO,2.24,ELMANO FERRER,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02651/2018,https://cidadesnanet.com/news/politica/wellington-dias-4416-e-dr-pessoa-2216-diz-pesquisa-data-az/,BR,BRASIL,1.0,G,1.0,,,WELLINGTON DIAS,44.16,DR. PESSOA,22.16,LUCIANO NUNES,12.96,FABIO SERVIO,2.8,ELMANO FERRER,2.08,VALTER ALENCAR,1.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02651/2018,https://extraparnaiba.blogspot.com/2018/10/ciro-nogueira-e-wilson-martins-empatam.html,BR,BRASIL,1.0,S,1.0,,,CIRO NOGUEIRA,29.44,WILSON MARTINS,29.44,MARCELO CASTRO,21.76,ROBERT RIOS,16.08,FRANK AGUIAR,12.24,ELISEU AGUIAR,2.88,ANTONIO JOSE LIRA,2.56,JESUS RODRIGUES,2.08,MARCOS VINICIUS,1.92,QUEM QUEM,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02651/2018,"https://www.portalaz.com.br/noticia/data-az/3438/data-az-haddad-lidera-com-47,92%25-e-tem-vantagem-superior-a-27%25-sobre-bolsonaro-no-piaui",BR,BRASIL,1.0,PR,1.0,,,FERNANDO HADDAD,47.92,JAIR BOLSONARO,20.88,CIRO GOMES,8.4,GERALDO ALCKMIN,3.44,MARINA SILVA,3.2,HENRIQUE MEIRELLES,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02651/2018,"https://www.portalaz.com.br/noticia/data-az/3438/data-az-haddad-lidera-com-47,92%25-e-tem-vantagem-superior-a-27%25-sobre-bolsonaro-no-piaui",BR,BRASIL,1.0,PR,0.0,,,FERNANDO HADDAD,43.68,JAIR BOLSONARO,20.16,CIRO GOMES,6.64,GERALDO ALCKMIN,2.56,MARINA SILVA,2.16,LULA,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02673/2018,http://www.itabainaagora.com/2018/08/dilma-lidera-disputa-pelo-senado-mineiro.html,BR,BRASIL,1.0,S,,,,DILMA ROUSSEFF,26.8,CARLOS VIANA,11.2,VANESSA PORTUGAL,8.5,DINIS PINHEIRO,5.0,RODRIGO PACHECO,4.8,RODRIGO PAIVA,4.6,JAIME MARTINS,4.2,KAKA MENEZES,2.5,TULIO LOPES,2.5,DUDA SALABERT,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02689/2018,http://www.blogdoflavio.com/2018/08/joao-lidera-pesquisa-na-espontanea-com.html,BR,BRASIL,1.0,G,1.0,,,JOSE MARANHAO,22.5,JOAO AZEVEDO,21.35,LUCELIO CARTAXO,16.2,TARCIO TEIXEIRA,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02689/2018,http://www.blogdoflavio.com/2018/08/joao-lidera-pesquisa-na-espontanea-com.html,BR,BRASIL,1.0,G,0.0,,,JOAO AZEVEDO,12.25,JOSE MARANHAO,6.95,LUCELIO CARTAXO,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02689/2018,https://www.blogdojoaomarcolino.com/2018/08/pesquisa-consult-pb-cassio-aparece-com.html,BR,BRASIL,1.0,S,,,,CASSIO CUNHA LIMA,25.95,VENEZIANO VITAL,21.6,LUIZ COUTO,16.85,DANIELLA RIBEIRO,13.5,ROBERTO PAULINO,5.8,NELSON JUNIOR,1.5,NIVALDO MANGUEIRA,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02689/2018,https://www.conceicaopbonline.com/2018/08/lula-502-bolsonaro-1675-ciro-355-marina.html,BR,BRASIL,1.0,PR,,,,LULA,50.2,JAIR BOLSONARO,16.75,CIRO GOMES,3.55,MARINA SILVA,2.55,GERALDO ALCKMIN,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02702/2018,https://elvisbezerra.blogspot.com/2018/03/pesquisa-consult98fm-fatima-lidera-para.html,BR,BRASIL,1.0,G,1.0,,,FATIMA BEZERRA,27.12,CARLOS EDUARDO,13.29,GERALDO MELO,7.29,ROBINSON FARIA,5.35,FABIO DANTAS,1.76,TIAO COUTO,1.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02702/2018,https://tonymacedo.blogspot.com/2018/03/,BR,BRASIL,1.0,PR,,,,LULA,48.06,JAIR BOLSONARO,15.82,CIRO GOMES,2.53,MARINA SILVA,2.29,FLAVIO ROCHA,1.82,GERALDO ALCKMIN,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02702/2018,https://www.noticiadaserra.com/2018/03/no-rn-pesquisa-revela-que-apenas-10-do.html,BR,BRASIL,1.0,DE,0.0,,,TOMBA,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BR-02702/2018,https://wwwriachueloemacao.blogspot.com/2018/03/consult-divulga-pesquisa-para-deputado.html,BR,BRASIL,1.0,DF,0.0,,,ZENAIDE MAIA,0.76,FELIPE MAIA,0.65,FABIO FARIA,0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
