tse_id,url,,estado,sg_ue,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul39,cand40,resul40,cand41,resul41,cand42,resul42,cand43,resul43
MA-01065/2016,https://blogdoleitaoma.blogspot.com/2016/09/eleicoes-2016-pesquisa-data-m-23-de_18.html,5833992000151,MA,9210,1,P,1.0,,,EDIVALDO HOLANDA JUNIOR,47.1,WELLINGTON DO CURSO,25.7,ELIZIANE GAMA,3.7,EDUARDO BRAIDE,2.6,FABIO CAMARA,1.4,CLAUDIA DURANS,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-01566/2016,https://blogdoleitaoma.blogspot.com/2016/10/data-m-edivaldo-lidera-com-vantagem-de.html,5833992000151,MA,9210,1,P,1.0,,,EDIVALDO HOLANDA JUNIOR,52.5,EDUARDO BRAIDE,42.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02401/2016,https://blogdoleitaoma.blogspot.com/2016/10/cresce-vantagem-de-edivaldo-holanda-e.html,5833992000151,MA,9210,1,P,1.0,,,EDIVALDO HOLANDA JUNIOR,53.7,EDUARDO BRAIDE,42.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02572/2016,https://www.walneybatista.com.br/2016/09/paco-do-lumiar-pesquisa-data-m-confirma.html,5833992000151,MA,8494,1,P,1.0,,,DUTRA,23.3,GILBERTO AROSO,12.0,INALDO PEREIRA,4.8,JOSEMAR SOBREIRO,2.3,RAIMUNDO FILHO,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02635/2016,https://eliaslacerda.com/politica/prefeito-de-sao-luis-lidera-nova-pesquisa-com-14-na-frente-de-eliziane-gama/,5833992000151,MA,9210,1,P,1.0,,,EDIVALDO HOLANDA JUNIOR,35.5,ELIZIANE GAMA,20.9,WELLINGTON DO CURSO,15.2,ROSE SALES,4.7,FABIO CAMARA,4.1,EDUARDO BRAIDE,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02635/2016,https://eliaslacerda.com/politica/prefeito-de-sao-luis-lidera-nova-pesquisa-com-14-na-frente-de-eliziane-gama/,5833992000151,MA,9210,1,P,0.0,,,EDIVALDO HOLANDA JUNIOR,21.7,ELIZIANE GAMA,7.0,WELLINGTON DO CURSO,6.1,ROSE SALES,3.3,FABIO CAMARA,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-02635/2016,https://www.blogdojorgearagao.com.br/2016/09/,5833992000151,MA,9210,1,P,,,,VIANEY BRINGEL,69.5,RIBAMAR ALVES,14.3,VALTER COSTA,8.0,LINDEBERG BRAGA,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-03240/2016,http://ma-mais.com.br/index.php/2016/09/26/pesquisa-datam-confirma-alan-linhares-e-o-favorito-em-bacabeira/,5833992000151,MA,7129,1,P,1.0,,,ALAN LINHARES,52.5,FERNANDA GONÇALO,39.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-03852/2016,https://coroadinhoemfoco.blogspot.com/2016/09/pesquisa-eleitoral-apresenta-queda-de.html,5833992000151,MA,9210,1,P,1.0,,,EDIVALDO JUNIOR,39.6,WELLINGTON DO CURSO,23.7,ELIZIANE GAMA,7.9,EDUARDO BRAIDE,3.0,FABIO CAMARA,2.2,ROSE SALES,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-03852/2016,https://coroadinhoemfoco.blogspot.com/2016/09/pesquisa-eleitoral-apresenta-queda-de.html,5833992000151,MA,9210,1,P,0.0,,,EDIVALDO JUNIOR,34.8,WELLINGTON DO CURSO,18.9,ELIZIANE GAMA,6.1,EDUARDO BRAIDE,2.5,FABIO CAMARA,1.7,ROSE SALES,1.4,CLAUDIA DURANS,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-03852/2016,https://www.marrapa.com/data-m-vislumbra-a-possibilidade-real-de-edivaldo-vencer-no-primeiro-turno/,5833992000151,MA,9210,1,P,0.0,,,EDIVALDO JUNIOR,34.8,WELLINGTON DO CURSO,18.9,ELIZIANE GAMA,6.5,EDUARDO BRAIDE,2.6,FABIO CAMARA,1.7,ROSE SALES,1.4,CLAUDIA DURANS,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-03852/2016,https://www.marrapa.com/data-m-vislumbra-a-possibilidade-real-de-edivaldo-vencer-no-primeiro-turno/,5833992000151,MA,9210,1,P,1.0,,,EDIVALDO JUNIOR,39.6,WELLINGTON DO CURSO,23.7,ELIZIANE GAMA,7.9,EDUARDO BRAIDE,3.0,FABIO CAMARA,2.2,ROSE SALES,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-04091/2016,https://clodoaldocorrea.com.br/category/pesquisa-2/page/2/,5833992000151,MA,9210,1,P,1.0,,,EDIVALDO JUNIOR,48.9,WELLINGTON DO CURSO,18.1,EDUARDO BRAIDE,11.7,ELIZIANE GAMA,5.1,FABIO CAMARA,2.5,ROSE SALES,1.1,CLAUDIA DURANS,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-04660/2016,http://ma-mais.com.br/index.php/2016/08/01/pesquisa-aponta-alan-linhares-como-favorito-para-vencer-disputa-pela-prefeitura/,5833992000151,MA,7129,1,P,1.0,,,ALAN LINHARES,47.5,FERNANDA GONÇALO,23.8,BIRA,13.5,OLGA CALVET,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05217/2016,http://www.blogdoacelio.com.br/data-merita-aponta-lideranca-de-nagib-e-mostra-nivel-de-rejeicao-dos-candidatos-a-prefeito/,5833992000151,MA,7633,1,P,1.0,,,FRANCISCO NAGIB,40.7,BINÉ FIGUEIREDO,30.2,PEDRO BELO,10.3,CHIQUINHO,2.3,PROF RAFAEL,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05217/2016,https://gilbertoleda.com.br/2016/09/29/francisco-nagib-abre-10-pontos-de-vantagem-em-codo-aponta-datam/,5833992000151,MA,7633,1,P,1.0,,,FRANCISCO NAGIB,40.7,BINÉ FIGUEIREDO,30.2,PEDRO BELO,10.3,CHIQUINHO,2.3,PROF RAFAEL,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05217/2016,https://gilbertoleda.com.br/2016/09/29/francisco-nagib-abre-10-pontos-de-vantagem-em-codo-aponta-datam/,5833992000151,MA,7633,1,P,0.0,,,FRANCISCO NAGIB,38.2,BINÉ FIGUEIREDO,28.5,PEDRO BELO,9.4,CHIQUINHO,2.3,PROF RAFAEL,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05556/2018,https://www.ma10.com.br/2018/06/14/veja-preferencia-dos-eleitores-de-carolina-para-candidatos-ao-governo-e-senado/,5833992000151,MA,MA,1,G,0.0,,,FLAVIO DINO,31.5,ROSEANA SARNEY,17.5,ROBERTO ROCHA,1.5,EDUARDO BRAIDE,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05556/2018,https://www.ma10.com.br/2018/06/14/veja-preferencia-dos-eleitores-de-carolina-para-candidatos-ao-governo-e-senado/,5833992000151,MA,MA,1,G,1.0,,,FLAVIO DINO,47.0,ROSEANA SARNEY,30.5,ROBERTO ROCHA,8.0,EDUARDO BRAIDE,2.0,MAURA JOGE,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05556/2018,https://www.ma10.com.br/2018/06/14/veja-preferencia-dos-eleitores-de-carolina-para-candidatos-ao-governo-e-senado/,5833992000151,MA,MA,1,S,1.0,,,EDISON LOBAO,35.0,SARNEY FILHO,29.0,WEVERTON ROCHA,25.0,ELIZIANE GAMA,12.0,JOSE REINALDO TAVARES,14.0,ALEXANDRE ALMEIDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-05654/2016,http://garrone.com.br/2016/09/,5833992000151,MA,7692,1,P,1.0,,,LUIS DA AMOVELAR FILHO,55.0,TERESA MURAD,43.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-06113/2016,https://coroataacontece.blogspot.com/2016/09/falsa-pesquisa-eleitoral-foi-divulgada.html,5833992000151,MA,7692,1,P,1.0,,,LUIS DA AMOVELAR FILHO,51.3,TERESA MURAD,41.4,WALTER DOS SANTOS,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"EM ALGUNS LINKS APONTAM NEGLIGENCIAS NA PESQUISA, CARACTERIZANDO ELA COMO FALSA",,,,,,,,,,,,,,,,,,,,,,,,,
MA-06630/2016,http://garrone.com.br/2016/09/,5833992000151,MA,9210,1,P,1.0,,,EDIVALDO JUNIOR,48.0,WELLINGTON DO CURSO,21.3,ELIZIANE GAMA,6.2,EDUARDO BRAIDE,3.5,FABIO CAMARA,1.9,ROSE SALES,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-07047/2016,https://clodoaldocorrea.com.br/tag/domingos-dutra/page/2/,5833992000151,MA,8494,1,P,1.0,,,DOMINGOS DUTRA,33.1,GILBERTO AROSO,28.6,JOSEMAR SOBREIRO,6.9,INACIO,4.3,KIM LOPES,4.3,CAETANO AROSO,3.7,INALDO PEREIRA,2.9,RAIMUNDO FILHO,2.3,NETO,1.4,MORAES,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-07213/2016,http://www.athenasmaranhense.com.br/2016/07/,5833992000151,MA,9210,1,P,1.0,"
",,EDIVALDO HOLANDA JUNIOR,25.7,ELIZIANE GAMA,19.0,WELLINGTON DO CURSO,12.8,BIRA DO PANDARE,7.5,ROSE SALES,3.0,FABIO CAMARA,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"EM ALGUNS LINKS APONTAM NEGLIGENCIAS NA PESQUISA, CARACTERIZANDO ELA COMO FALSA",,,,,,,,,,,,,,,,,,,,,,,,,
MA-07213/2017,http://www.athenasmaranhense.com.br/2016/07/,5833992000152,MA,9211,2,P,2.0,"
",,EDIVALDO HOLANDA JUNIOR,26.7,ELIZIANE GAMA,20.0,WELLINGTON DO CURSO,13.8,BIRA DO PANDARE,8.5,ROSE SALES,4.0,FABIO CAMARA,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"EM ALGUNS LINKS APONTAM NEGLIGENCIAS NA PESQUISA, CARACTERIZANDO ELA COMO FALSA",,,,,,,,,,,,,,,,,,,,,,,,,
MA-07213/2018,http://www.athenasmaranhense.com.br/2016/07/,5833992000153,MA,9212,3,P,3.0,"
",,EDIVALDO HOLANDA JUNIOR,27.7,ELIZIANE GAMA,21.0,WELLINGTON DO CURSO,14.8,BIRA DO PANDARE,9.5,ROSE SALES,5.0,FABIO CAMARA,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"EM ALGUNS LINKS APONTAM NEGLIGENCIAS NA PESQUISA, CARACTERIZANDO ELA COMO FALSA",,,,,,,,,,,,,,,,,,,,,,,,,
MA-07213/2019,http://www.athenasmaranhense.com.br/2016/07/,5833992000154,MA,9213,4,P,4.0,"
",,EDIVALDO HOLANDA JUNIOR,28.7,ELIZIANE GAMA,22.0,WELLINGTON DO CURSO,15.8,BIRA DO PANDARE,10.5,ROSE SALES,6.0,FABIO CAMARA,5.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"EM ALGUNS LINKS APONTAM NEGLIGENCIAS NA PESQUISA, CARACTERIZANDO ELA COMO FALSA",,,,,,,,,,,,,,,,,,,,,,,,,
MA-07213/2020,http://www.athenasmaranhense.com.br/2016/07/,5833992000155,MA,9214,5,P,5.0,"
",,EDIVALDO HOLANDA JUNIOR,29.7,ELIZIANE GAMA,23.0,WELLINGTON DO CURSO,16.8,BIRA DO PANDARE,11.5,ROSE SALES,7.0,FABIO CAMARA,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"EM ALGUNS LINKS APONTAM NEGLIGENCIAS NA PESQUISA, CARACTERIZANDO ELA COMO FALSA",,,,,,,,,,,,,,,,,,,,,,,,,
MA-07358/2018,http://portalsinalverde.com/noticia/24962-saiba-intencao-dos-eleitores-de-buriticupu-para-governo-senado-e-presidencia,5833992000151,MA,MA,1,G,0.0,,,FLAVIO DINO,33.6,ROSEANA SARNEY,17.4,ROBERTO ROCHA,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-07358/2018,http://portalsinalverde.com/noticia/24962-saiba-intencao-dos-eleitores-de-buriticupu-para-governo-senado-e-presidencia,5833992000151,MA,MA,1,G,1.0,,,FLAVIO DINO,48.3,ROSEANA SARNEY,35.6,ROBERTO ROCHA,3.7,EDUARDO BRAIDE,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-07358/2018,http://portalsinalverde.com/noticia/24962-saiba-intencao-dos-eleitores-de-buriticupu-para-governo-senado-e-presidencia,5833992000151,MA,MA,1,S,1.0,,,EDISON LOBAO,39.9,WEVERTON ROCHA,40.6,SARNEY FILHO,35.6,ELIZIANE GAMA,10.7,ALEXANDRE ALMEIDA,8.4,JOSE REINALDO TAVARES,11.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-07358/2018,http://portalsinalverde.com/noticia/24962-saiba-intencao-dos-eleitores-de-buriticupu-para-governo-senado-e-presidencia,5833992000151,MA,MA,1,PR,1.0,,,CIRO GOMES,22.5,JAIR BOLSONARO,18.8,MARINA SILVA,15.4,GERALDO ALCKMIN,5.7, JAQUES WAGNER,5.0,FERNANDO COLLOR,2.3,RODRIGO MAIA,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-07468/2018,https://alexandre-pinheiro.blogspot.com/2018/09/,5833992000151,MA,MA,1,G,,,1.0,FLAVIO DINO,59.5,ROSEANA SARNEY,33.8,MAURA JORGE,4.1,ROBERTO ROCHA,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-07468/2018,https://alexandre-pinheiro.blogspot.com/2018/09/,5833992000151,MA,MA,1,S,,,,WEVERTON ROCHA,29.9,ELIZIANE GAMA,29.4,EDISON LOBAO,22.3,SARNEY FILHO,21.4,JOSE REINALDO TAVARES,9.7,ALEXANDRE ALMEIDA,7.5,PRETA LU,1.5,SAMUEL CAMPELO,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-08386/2018,http://blogdoronaldsegundo.com/2018/10/04/datamdivulgapesquisahatresdias-das-eleicoes/,5833992000151,MA,MA,1,G,,,1.0,FLAVIO DINO,62.0,ROSEANA SARNEY,30.5,MAURA JORGE,5.6,ROBERTO ROCHA,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-08386/2018,http://blogdoronaldsegundo.com/2018/10/04/datamdivulgapesquisahatresdias-das-eleicoes/,5833992000151,MA,MA,1,S,,,,WEVERTON ROCHA,36.2,ELIZIANE GAMA,34.6,EDISON LOBAO,22.8,SARNEY FILHO,20.9,JOSE REINALDO TAVARES,7.2,ALEXANDRE ALMEIDA,6.6,PRETA LU,1.7,SAMUEL CAMPELO,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-08902/2016,https://clodoaldocorrea.com.br/2016/07/pesquisa-datam-carlos-do-bine-lidera-disparado-em-pio-xii/,5833992000151,MA,8710,1,P,1.0,,,CARLOS DO BINE,60.0,PAULO VELOSO ,31.1,BRANQUINHO DA MIMOSA,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-08902/2016,https://www.marrapa.com/comunista-lidera-pesquisa-em-pio-xii/,5833992000151,MA,8710,1,P,0.0,,,CARLOS DO BINE,50.4,PAULO VELOSO ,27.9,BRANQUINHO DA MIMOSA,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09325/2016,http://garrone.com.br/tag/sao-luis-eleicoes-2016/,5833992000151,MA,9210,1,P,1.0,,,EDIVALDO HOLANDA JUNIOR,54.7,EDUARDO BRAIDE,42.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09508/2018,http://portalsinalverde.com/noticia/24980-veja-intencao-de-votos-dos-barra-cordenses-para-governo-senado-e-presidencia,5833992000151,MA,MA,1,G,0.0,,,FLAVIO DINO,45.7,ROSEANA SARNEY,21.5,MAURA JORGE,2.0,EDUARDO BRAIDE,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09508/2018,http://portalsinalverde.com/noticia/24980-veja-intencao-de-votos-dos-barra-cordenses-para-governo-senado-e-presidencia,5833992000151,MA,MA,1,G,1.0,,,FLAVIO DINO,48.3,ROSEANA SARNEY,26.8,EDUARDO BRAIDE,2.3,MAURA JORGE,2.3,ROBERTO ROCHA,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09508/2018,http://portalsinalverde.com/noticia/24980-veja-intencao-de-votos-dos-barra-cordenses-para-governo-senado-e-presidencia,5833992000151,MA,MA,1,S,1.0,,,SARNEY FILHO,16.6,WEVERTON ROCHA,15.9,EDISON LOBAO,16.2,ALEXANDRE ALMEIDA,4.3,ELIZIANE GAMA,6.9,JOSE REINALDO TAVARES,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09508/2018,http://portalsinalverde.com/noticia/24980-veja-intencao-de-votos-dos-barra-cordenses-para-governo-senado-e-presidencia,5833992000151,MA,MA,1,PR,1.0,,,CIRO GOMES,14.2,JAIR BOLSONARO,13.2,MARINA SILVA,10.9,JAQUES WAGNER,6.3,GERALDO ALCKMIN,4.3,HENRIQUE MEIRELES,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MA-09812/2016,http://garrone.com.br/2016/09/page/4/,5833992000151,MA,9210,1,P,1.0,,,EDIVALDO HOLANDA JUNIOR,40.7,WELLINGTON DO CURSO,25.8,ELIZIANE GAMA,7.8,FABIO CAMARA,3.0,EDUARDO BRAIDE,2.2,ROSE SALES,1.5,CLAUDIA DURANS,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-00034/2012,https://jcnwes.blogspot.com/2012_05_18_archive.html,6271706000174,MT,90670,1,P,0.0,,,MAURO MENDES,29.38,BLAIRO MAGGI,2.69,SILVAL BARBOSA,1.01,ROBERTO FRANÇA,1.19,GUILHERME MALUF,2.9,SERGIO RICARDO,2.22,LUDIO CABRAL,1.16,PEDRO TAQUES,1.56,WILSON SANTOS,1.77,DORILEO LEAL,2.4,SERYS MARLY,1.39,WALTER RABELO,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-00034/2012,https://www.olhardireto.com.br/noticias/exibir.asp?id=256953,6271706000174,MT,90670,1,P,1.0,,,GUILHERME MALUF,11.22,CHICO GALINDO,2.4,MAURO MENDES,46.91,FRANCISCO VUOLO,5.04,SERYS,4.04,DORILEO LEAL,6.31,LUDIO CABRAL,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-00096/2014,https://www.researchgate.net/publication/325056350_TOPIC_STUDENT_LEVEL_OF_SATISFACTION_WITH_ACCOMODATION_SERVICES_AT_NEW_SUNRISE_MASENO_UNIVERSITY_CASE_STUDY_NEW_SUNRISE_HOSTEL_MASENO_MAIN_CAMPUS,6271706000174,MT,MT,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-00102/2012,https://www.olhardireto.com.br/noticias/exibir.asp?id=274450,6271706000174,MT,90670,1,P,0.0,,,MAURO MENDES,17.79,GUILHERME MALUF,7.94,CARLOS BRITO,6.07,LUDIO CABRAL,5.21,PROCURADOR MAURO,2.71,ADOLFO GRASSI,1.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-00102/2012,https://www.olhardireto.com.br/noticias/exibir.asp?id=274450,6271706000174,MT,90670,1,P,1.0,,,MAURO MENDES,41.0,GUILHERME MALUF,13.5,LUDIO CABRAL,8.5,CARLOS BRITO,8.3,PROCURADOR MAURO,5.0,ADOLFO GRASSI,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-00116/2012,https://cotrionline.blogspot.com/2012_08_19_archive.html,6271706000174,MT,98191,1,P,1.0,,,OSCAR BEZERRA,55.45,NEY DROGAS,10.4,ALCIR PAULINO,6.93,CIDA FELIX,5.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-00116/2012,https://cotrionline.blogspot.com/2012_08_19_archive.html,6271706000174,MT,98191,1,P,0.0,,,OSCAR BEZERRA,51.49,ALCIR PAULINO,6.44,NEY DROGAS,5.45,CIDA FELIX,4.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-00118/2012,https://jcnwes.blogspot.com/2012_08_23_archive.html,6271706000174,MT,90670,1,P,0.0,,,MAURO MENDES,22.59,GUILHERME MALUF,9.9,LUDIO CABRAL,7.99,CARLOS BRITO,6.22,PROCURADOR MAURO,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-00118/2012,https://www.olhardireto.com.br/noticias/exibir.asp?id=276289,6271706000174,MT,90670,1,V,0.0,,,LUIZ HENRIQUE,1.93,ALDO DATRO,1.88,DR.PERES,1.88,JULIO PINHEIRO,1.87,JUCA DO GUARANA,1.87,SERGIO CINTRA ,1.87,JOAO MANOEL,1.8,TONINHO DE SOUZA,1.8,EVERTON POP,1.8,ONOFRE JUNIOR,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MT-00173/2012,https://www.olhardireto.com.br/noticias/exibir.asp?id=278224,6271706000174,MT,90670,1,P,0.0,,,MAURO MENDES,34.24,GUILHERME MALUF,12.58,CARLOS BRITO,2.84,PROCURADOR MAURO,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
