tse_id;url;NM_UE;util;position;estimulada;suspensa;vv;cand1;resul1;cand2;resul2;cand3;resul3;cand4;resul4;cand5;resul5;cand6;resul6;cand7;resul7;cand8;resul8;cand9;resul9;cand10;resul10;cand11;resul11;cand12;resul12;cand13;resul13;cand14;resul14;cand15;resul15;cand16;resul16;cand17;resul17;cand18;resul18;cand19;resul19;cand20;resul20;cand21;resul21;cand22;resul22;cand23;resul23;cand24;resul24;cand25;resul25;cand26;resul26;cand27;resul27;cand28;resul28;cand29;resul29;cand30;resul30;cand31;resul31;cand32;resul32;cand33;resul33;cand34;resul34;cand35;resul35;cand36;resul36;cand37;resul37;cand38;resul38;cand39;resul39;cand40;resul40;cand41;resul41;cand42;resul42;cand43;resul43;manual_filename;SG_UE;obs;new_id;sg_uf.x;instituto;total;year;for_patch_2;person;for_patch_1;br_poll_id;state_poll_id;cannot_find_id;tse_id_new;scenario;for_patch_3;OBS;new_tse_id;for_patch_5;for_patch_4;ID;OBS.1;for_patch_7;CNPJ;for_patch_6;for_patch_9;for_patch_9_round_2
PE-06081/2016;http://joseliamaria.com/2016/04/em-petrolina-adalberto-cavalcanti-sai-na-frente-na-pesquisa-do-instituto-multipla-veja-os-numeros/;NA;1;p;1;NA;NA;ADALBERTO CAVALCANTI;35.5;CANDIDATO PREFEITO JULIO LOSSIO;8.5;GONZAGA PATRIOTA;18;ODACY AMORIM;28.5;ROSALVO ANTONIO;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/10-(leva-geral_5-1(853))-fabricio1(inc)-pedro14(comp)-entrega.xlsx.csv;25216;NA;NA;NA;NA;915;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
PE-06081/2016;http://joseliamaria.com/2016/04/em-petrolina-adalberto-cavalcanti-sai-na-frente-na-pesquisa-do-instituto-multipla-veja-os-numeros/;NA;1;p;1;NA;NA;ADALBERTO CAVALCANTI;35.5;CANDIDATO PREFEITO JULIO LOSSIO;10.25;ODACY AMORIM;29;MIGUEL COELHO;16;ROSALVO ANTONIO;1.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/10-(leva-geral_5-1(853))-fabricio1(inc)-pedro14(comp)-entrega.xlsx.csv;25216;NA;NA;NA;NA;9225;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
PE-06081/2016;http://joseliamaria.com/2016/04/em-petrolina-adalberto-cavalcanti-sai-na-frente-na-pesquisa-do-instituto-multipla-veja-os-numeros/;NA;1;p;1;NA;NA;ADALBERTO CAVALCANTI;38.5;CANDIDATO PREFEITO JULIO LOSSIO;10.5;LUCAS RAMOS;6.75;ODACY AMORIM;34;ROSALVO ANTONIO;1.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/10-(leva-geral_5-1(853))-fabricio1(inc)-pedro14(comp)-entrega.xlsx.csv;25216;NA;NA;NA;NA;91;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
PE-08608/2016;http://joseliamaria.com/2016/06/adalberto-cavalcanti-ptb-lidera-intencoes-de-voto-em-petrolina-na-primeira-avaliacao-do-instituto-multipla/;NA;1;p;1;NA;NA;ADALBERTO CAVALCANTI;0.348;ODACY AMORIM;0.294;MIGUEL COELHO;14.2;GUILHERME COELHO;8.2;PERPETUA RODRIGUES;1.6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/10-(leva-geral_5-1(853))-fabricio1(inc)-pedro14(comp)-entrega.xlsx.csv;25216;NA;NA;NA;NA;24642;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
PE-08608/2016;http://joseliamaria.com/2016/06/adalberto-cavalcanti-ptb-lidera-intencoes-de-voto-em-petrolina-na-primeira-avaliacao-do-instituto-multipla/;NA;1;p;1;NA;NA;ADALBERTO CAVALCANTI;0.32;ODACY AMORIM;0.28;MIGUEL COELHO;14.4;CANDIDATO PREFEITO JULIO LOSSIO;13.2;PERPETUA RODRIGUES;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/10-(leva-geral_5-1(853))-fabricio1(inc)-pedro14(comp)-entrega.xlsx.csv;25216;NA;NA;NA;NA;292;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
PI-00171/2014;https://portalv1.com.br/elmano-ferrer-passa-wilson-martins-na-disputa-para-o-senado/;PIAUÍ;1;s;0;NA;NA;ELMANO FERRER;29.91;WILSON MARTINS;24.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/25-(leva-geral2_leva5-2)-pedro18-entrega.xlsx.csv;NA;NA;NA;NA;NA;54.33;2014;FALSE;NA;FALSE;NA;NA;NA;NA;NA;FALSE;NA;NA;FALSE;NA;NA;NA;FALSE;NA;NA;FALSE;TRUE
PI-00171/2014;https://blogdofumanchuphb.blogspot.com/2014/09/data-az-elmano-passa-frente-de-wilson.html;PIAUÍ;0;s;0;NA;NA;ELMANO FERRER;29.9;WILSON MARTINS;24.42;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/19-(leva-geral2_leva5-1)-raquel4-entrega.xlsx.csv;NA;NA;NA;NA;NA;5432;2014;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
PI-00308/2012;https://issuu.com/jornal-o-dia/docs/ca-76;CAPITÃO DE CAMPOS;1;p;0;NA;NA;EDCARLOS COSTA;39.33;MOISES;36.67;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/7-(envio_leva2)-clara2-entrega.xlsx.csv;NA;NA;NA;NA;NA;76;2012;FALSE;NA;FALSE;NA;NA;NA;NA;NA;FALSE;NA;NA;FALSE;NA;NA;NA;FALSE;NA;NA;FALSE;TRUE
PI-00308/2012;https://issuu.com/jornal-o-dia/docs/ca-76;CAPITÃO DE CAMPOS;0;p;0;NA;NA;EDCARLOS COSATA;39.33;MOISES;36.67;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/7-(envio_leva2)-clara2-entrega.xlsx.csv;NA;NA;NA;NA;NA;76;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
PI-02962/2016;https://180graus.com/pesquisa-eleitoral/amostragemjornal-mnelmano-tem-27-firmino-e-dr-pessoa-com-23;TERESINA;1;p;1;NA;NA;DR PESSOA;30.25;FIRMINO FILHO;24;FABIO ABREU;12;SILAS FREIRE;9.75;RODRIGO MARTINS;1.75;ROSARIO BEZERRA;1.5;EVALDO GOMES;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/6-(envio_leva2)-pedro2-entrega.xlsx.csv;NA;NA;NA;NA;NA;8025;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
PI-02962/2016;https://180graus.com/pesquisa-eleitoral/amostragemjornal-mnelmano-tem-27-firmino-e-dr-pessoa-com-23;TERESINA;1;p;1;NA;NA;ELMANO FERRER;29.25;DR PESSOA;24;FIRMINO FILHO;22.75;SILAS FREIRE;7.25;RODRIGO MARTINS;1.25;MERLONG SOLANO;1.25;EVALDO GOMES;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/6-(envio_leva2)-pedro2-entrega.xlsx.csv;NA;NA;NA;NA;NA;8675;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
PI-02962/2016;https://180graus.com/pesquisa-eleitoral/amostragemjornal-mnelmano-tem-27-firmino-e-dr-pessoa-com-23;TERESINA;1;p;1;NA;NA;ELMANO FERRER;27.75;FIRMINO FILHO;24.5;DR PESSOA;23;SILAS FREIRE;8.25;RODRIGO MARTINS;1.25;DANIEL OLIVEIRA;1;EVALDO GOMES;0.25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/6-(envio_leva2)-pedro2-entrega.xlsx.csv;NA;NA;NA;NA;NA;86;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
PI-06511/2016;https://cidadesnanet.com/news/destaque/campo-grande-dr-tico-venceria-eleicoes-contra-qualquer-um-dos-pre-candidatos-do-grupao-aponta-pesquisa-veja/;CAMPO GRANDE DO PIAUÍ;1;p;1;NA;NA;DR TICO;45;GILSON;19.33;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/25-(leva-geral2_leva5-2)-pedro18-entrega.xlsx.csv;NA;NA;NA;NA;NA;6433;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
PI-06511/2016;https://cidadesnanet.com/news/destaque/campo-grande-dr-tico-venceria-eleicoes-contra-qualquer-um-dos-pre-candidatos-do-grupao-aponta-pesquisa-veja/;CAMPO GRANDE DO PIAUÍ;1;p;1;NA;NA;DR TICO;44;QUIRINO;24.33;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/25-(leva-geral2_leva5-2)-pedro18-entrega.xlsx.csv;NA;NA;NA;NA;NA;6833;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
PI-06511/2016;https://cidadesnanet.com/news/destaque/campo-grande-dr-tico-venceria-eleicoes-contra-qualquer-um-dos-pre-candidatos-do-grupao-aponta-pesquisa-veja/;CAMPO GRANDE DO PIAUÍ;1;p;1;NA;NA;DR TICO;45;DR ELIAS;26;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/25-(leva-geral2_leva5-2)-pedro18-entrega.xlsx.csv;NA;NA;NA;NA;NA;71;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
PI-06511/2016;https://cidadesnanet.com/news/destaque/campo-grande-dr-tico-venceria-eleicoes-contra-qualquer-um-dos-pre-candidatos-do-grupao-aponta-pesquisa-veja/;CAMPO GRANDE DO PIAUÍ;1;p;1;NA;NA;DR TICO;44;BAIA;29.67;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/25-(leva-geral2_leva5-2)-pedro18-entrega.xlsx.csv;NA;NA;NA;NA;NA;7367;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
PI-07090/2016;https://www.meionorte.com/politica/ozires-vence-todos-os-candidatos-da-oposicao-em-baixa-grande-298595;BAIXA GRANDE DO RIBEIRO;1;p;NA;NA;NA;OZIRES;56.67;ALDIR;31;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/7-(envio_leva2)-clara2-entrega.xlsx.csv;NA;NA;NA;NA;NA;8767;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
PI-07090/2016;https://www.meionorte.com/politica/ozires-vence-todos-os-candidatos-da-oposicao-em-baixa-grande-298595;BAIXA GRANDE DO RIBEIRO;1;p;NA;NA;NA;OZIRES;59.67;ALVIMAR;23.33;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/7-(envio_leva2)-clara2-entrega.xlsx.csv;NA;NA;NA;NA;NA;83;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
PR-00928/2016;https://jornalterceiraopiniao.com.br/pesquisa-aponta-prefeito-de-santa-fe-com-grande-favoritismo-para-reeleicao/;SANTA FE;1;p;1;NA;NA;EDSON PALATTA;55.1;FERNANDO BRAMBILLA;38.1;ZE ROSA;1.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/38-(leva-geral1(1700-1))-maricelia5-entrega.xlsx.csv;NA;NA;NA;NA;NA;95;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
PR-00928/2016;https://jornalterceiraopiniao.com.br/pesquisa-aponta-prefeito-de-santa-fe-com-grande-favoritismo-para-reeleicao/;SANTA FE;1;p;1;NA;NA;EDSON PALATTA;55;FERNANDO BRAMBILLA;39;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/38-(leva-geral1(1700-1))-maricelia5-entrega.xlsx.csv;NA;NA;NA;NA;NA;94;2016;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
PR-05041/2018;https://www.blogdoberimbau.com/2018/09/eleicoes-ratinho-venceria-no-1-turno-e.html;NA;1;s;1;NA;NA;FLAVIO ARNS;31.2;FLAVIO ARNS;16.5;BETO RICHA;13.1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;PR;NA;NA;NA;NA;608;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
PR-05041/2018;https://www.blogdoberimbau.com/2018/09/eleicoes-ratinho-venceria-no-1-turno-e.html;NA;1;s;1;NA;NA;FLAVIO ARNS;36.8;BETO RICHA;13;ALEX CANZIANI;13;PROFESSOR ORIOVISTO;9.5;MIRIAN GONCALVES;4.9;RODRIGO REIS;2.4;RODRIGO TAMAZINI;2.2;ROSELAINE BARROSO;2.1;NELTON FRIEDRICH;2;JACQUE PARMEGIANI;1;GILSON MEZAROBBA;1;ZE BONI;1;COMPADRE LUIZ ADAO;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;PR;NA;NA;NA;NA;899;2018;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
RJ-00001/2012;NA;NITERÓI;1;p;1;NA;NA;RODRIGO NEVES;30;JORGE ROBERTO SILVEIRA;14;SERGIO ZVEITER;13;PAULO EDUARDO;10;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/30-(pdf2)-pedro6-entrega.xlsx.csv;NA;NA;NA;NA;IBPS;67;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
RJ-00001/2012;NA;NITERÓI;1;p;1;NA;NA;SERGIO ZVEITER;21;JORGE ROBERTO SILVEIRA;16;PAULO EDUARDO;14;CHICO D'ANGELO;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/30-(pdf2)-pedro6-entrega.xlsx.csv;NA;NA;NA;NA;IBPS;60;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
RJ-00020/2012;http://www.gpp.com.br/arquivos/niteroi-16-17.pdf;NA;1;p;1;NA;NA;RODRIGO NEVES;32.6;JORGE ROBERTO SILVEIRA;14.3;SERGIO ZVEITER;9.8;FLAVIO PSOL;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/13-(leva-geral_4-1(1500))-clara3(inc)-pedro15(comp)-entrega.xlsx.csv;58653;NA;NA;NA;NA;607;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
RJ-00020/2012;http://www.gpp.com.br/arquivos/niteroi-16-17.pdf;NA;1;p;1;NA;NA;RODRIGO NEVES;27;FELIPE PEIXOTO;18.8;SERGIO ZVEITER;9.7;FLAVIO PSOL;3.7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/13-(leva-geral_4-1(1500))-clara3(inc)-pedro15(comp)-entrega.xlsx.csv;58653;NA;NA;NA;NA;592;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
RN-00008/2012;http://blog.tribunadonorte.com.br/heitorgregorio/tag/fernando-cunha/;NA;1;p;1;NA;NA;FERNANDO;63;MARILIA;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/20-(leva-geral_5-2(853))-maricelia2-entrega.xlsx.csv;17418;NA;NA;NA;NA;90;2012;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TRUE
