OBS,tse_id,url,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul40,cand41,resul41,cand42,resul42,cand43,resul43,person,instituto,scenario,total,for_correction_1,correction_1_pending,ID,year
,SP-08746/2016,https://issuu.com/guarulhoshoje/docs/guarulhos_hoje_1993,TRUE,p,0,NA,NA,ELI CORREA FILHO,"5,27",ELOI PIETA,6.78,GUTI,5.27,CARLOS ROBERTO,4.22,MARTELLO,2.56,JOVINO CANDIDO,1.81,JORGE WILSON,1.2,ADRIANO,0.15,MARCIO NAKASHIMA,0.75,ALEXANDRE ZEITUNE,0.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5348,549.89,FALSE,NA,225,2016
,SP-08930/2016,https://issuu.com/agencia_impacto/docs/di__rio_da_regi__o_bx_3e0da5d6f388e5,TRUE,p,1,NA,NA,FABIO BELLO,"51,19",PROF EDUARDO,11.67,JOAO MELLO,6.9,PAULO SASSAKI,7.62,CARLINHOS,0.95,ELISEU BANCA,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5355,5146.38,FALSE,NA,226,2016
,SP-08930/2016,https://issuu.com/agencia_impacto/docs/di__rio_da_regi__o_bx_3e0da5d6f388e5,TRUE,p,0,NA,NA,FABIO BELLO,"44,29",PROF EDUARDO,4.52,JOAO MELLO,4.05,PAULO SASSAKI,3.33,CARLINHOS,0.24,ELISEU BANCA,0.24,NINHO,0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5354,4441.62,FALSE,NA,227,2016
,SP-09565/2016,https://issuu.com/oinformante/docs/ed._56_ita_-_youblisher,TRUE,p,1,NA,NA,DRA RUTH,"46,76",IGOR SOARES,25.12,PROFESSOR ALEX MATA,5.16,DR CARLOS FERNANDO,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5367,4708.78,FALSE,NA,228,2016
,SP-09565/2016,https://issuu.com/oinformante/docs/ed._56_ita_-_youblisher,TRUE,p,0,NA,NA,DRA RUTH,"29,45",IGOR SOARES,13.81,PROFESSOR ALEX MATA,2.83,DR CARLOS FERNANDO,1.16,ALEXANDRE RODRIGUES,0.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5366,2962.97,FALSE,NA,229,2016
,SP-09719/2016,https://issuu.com/folhametropolitana/docs/folha_metropolitana_ed_77/4,TRUE,p,NA,NA,NA,ELI CORREA FILHO,"20,63",MARTELLO,15.4,ELOI PIETA,13.5,GUTI,9.13,JORGE WILSON,6.38,CARLOS ROBERTO,2.88,NEFI TALES,1.4,WAGNER FREITAS,1.23,ALBERTAO,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,5376,2113.75,FALSE,NA,230,2016
,PR-06163/2016,http://www.centralr3.com.br/2016/09/roncador-doutora-marilia-lidera.html,TRUE,p,NA,NA,NA,DOUTORA MARILIA,65.6,ORLANDO FONSECA,"26,8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CLARA,NA,4146,102.4,FALSE,NA,1327,2016
,MG-00901/2012,https://giseldacampos-jornalista.blogspot.com/2012/09/,TRUE,p,1,NA,NA,PAULO PIAU,32,ANTONIO LERIN,"17,4",WAGNER JUNIOR,"11,2",ADELMO CARNEIRO,"10,2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSCAR,NA,2257,420,FALSE,NA,2611,2012
,PA-00046/2012,https://professoraedilzafontes.blogspot.com/2012/08/pesquisa-para-prefeito-de-belem.html,TRUE,p,0,NA,NA,EDMILSON,"31,3",PRIANTE,"9,7",ZENALDO,8,A JORDY,"7,8",JEFFERSON LIMA,1.8,ANIVALDO VALE,1.3,ALFREDO,"1,3",,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSCAR,NA,3100,9.7E+15,FALSE,NA,2612,2012
,PA-00046/2012,https://professoraedilzafontes.blogspot.com/2012/08/pesquisa-para-prefeito-de-belem.html,TRUE,p,1,NA,NA,EDMILSON,"33,5",PRIANTE,"18,3",ZENALDO,"11,3",A JORDY,11,JEFFERSON LIMA,7,ALFREDO,2.2,ANIVALDO VALE,"1,8",,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSCAR,NA,3101,669.8,FALSE,NA,2613,2012
,PB-00037/2014,https://paraibaja.com.br/as-vesperas-das-eleicoes-pesquisa-da-campina-fm-mostra-cassio-e-rc-empatados/,TRUE,g,NA,NA,NA,CASSIO CUNHA LIMA,"35,9",RICARDO COUTINHO,"35,7",VITAL REGO,"3,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSCAR,NA,3333,753,FALSE,NA,2614,2014
,PB-00132/2012,https://www.clickpb.com.br/politica/pesquisa-do-6sigma-aponta-aurilecio-em-primeiro-com-506-dede-tem-393-151472.html,TRUE,p,NA,NA,NA,AURILECIO,"50,6",DEDE,"39,3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSCAR,NA,3349,899,FALSE,NA,2615,2012
,PB-00149/2012,https://caaporapbnoticias.blogspot.com/2012/10/politica_6357.html,TRUE,p,NA,NA,,CARTAXO,"54,9",CICERO LUCENA,"30,9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSCAR,NA,3350,6.41E+15,FALSE,NA,2616,2012
,PB-03294/2016,https://rembrandtcarvalho.blogspot.com/2016/09/nova-pesquisa-para-prefeito-de-campina.html,TRUE,p,1,NA,NA,ROMERO RODRIGUES,"50,6",VENEZIANO,"18,6",ADRIANO GALDINO,"4,7",ARTUR BOLINHA,"3,6",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSCAR,NA,3365,775.8,FALSE,NA,2617,2016
,PB-06910/2016,https://www.marconeferreira.com/2016/09/29/6-sigma-mostra-vitoria-de-cartaxo-no-primeiro-turno/,TRUE,p,NA,NA,NA,LUCIANO CARTAXO,"48,6",CIDA RAMOS,"21,4",CHARLITON MACHADO,"2,3",VICTOR HUGO,"1,5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSCAR,NA,3379,738,FALSE,NA,2618,2016
,PE-01629/2016,https://www.folhadecaruaru.com/grupo-6sigma-divulga-o-resultado-de-mais-uma-pesquisa/,TRUE,p,NA,NA,NA,TONY GEL,"42,2",RAQUEL LYRA,"40,7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSCAR,NA,3477,829,FALSE,NA,2619,2016
SEM INDICATIVA DE ESTIMULADA,PE-02077/2016,https://www.slideshare.net/redacaojornaldocommercio/pesquisa-eleitoral-de-caruaru-67499568,TRUE,p,1,NA,NA,RAQUEL LYRA,"39,6",TONY GEL,"39,9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSCAR,NA,3480,795,FALSE,NA,2620,2016
,GO-06980/2016,https://www.tvcmnnoticias.com.br/2016/05/eleicoes-indecisos-sao-maioria-em-aguas.html,TRUE,p,1,NA,NA,HILDO CANDANGO,"11,2",ENIO TATICO,10,TULIO,"7,9",GERALDO MESSIAS,"6,5",,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,NA,1540,159,FALSE,NA,2666,2016
,PE-00024/2014,https://licopernadepau.blogspot.com/2014/09/,TRUE,g,1,NA,NA,PAULO CAMARA,33,ARMANDO MONTEIRO,33,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,NA,3401,121,FALSE,NA,3286,2014
,PI-02962/2016,https://180graus.com/pesquisa-eleitoral/amostragemjornal-mnelmano-tem-27-firmino-e-dr-pessoa-com-23,TRUE,p,1,NA,NA,ELMANO FERRER,27.75,FIRMINO FILHO,23.5,DR PESSOA,23.25,SILAS FREIRE,8.75,RODRIGO MARTINS,2,ROSARIO BEZERRA,1.75,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,NA,3888,137,FALSE,NA,3809,2016
,MT-06615/2018,https://www.daynews.com.br/2018/10/05/filho-de-emanuel-pinheiro-e-mais-novatos-lideram-para-federal-em-cuiaba-e-regiao/,TRUE,df,0,NA,NA,EMANUELZINHO,6.45,ICARO REVELLES,2.75,GISELA SIMONA,2.15,MARRAFON,1.75,NICINHA,1.75,CARLOS BEZERRA,1.6,SERYS,"1,6",NERI GUELLER,1.45,JOSE MEDEIROS,1.45,EZEQUIEL FONSECA,1.3,VALTENIR PEREIRA,1.3,VICTORIO GALLI,1.3,DR LEONARDO,1.15,PROFESSORA ROSA NEIDE,1,ELIENE,"1,6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,RODRIGO,NA,2976,185.4,FALSE,NA,5112,2018
,AM 06470/2018,https://www.slideshare.net/DurangoDuarte/3-pesquisa-eleitoral-de-2018-em-manaus-jul2018,TRUE,pr,1,NA,NA,JAIR BOLSONARO,30.3,MARINA SILVA,19.7,CIRO GOMES,"6,3",GERALDO ALCKMIN,"3,6",MANUELA D'AVILA,1.8,ALVARO DIAS,1.7,HENRIQUE MEIRELLES,"1,4",FERNANDO HADDAD,"1,2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,NA,142,178.5,TRUE,1,5207,2018
,SE 00024/2014,https://itnet.com.br/noticia/24951/maria-e-luciano-est-o-empatados-em-pesquisa-dataform-em-itabaiana,TRUE,p,NA,NA,NA,MARIA MENDONCA,28,LUCIANO BISPO,27.5,ZE MILTON DE ZE DE DONA,1.8,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSCAR,NA,561,187.3,TRUE,NA,5291,2014
,SE 00024/2014,https://itnet.com.br/noticia/24951/maria-e-luciano-est-o-empatados-em-pesquisa-dataform-em-itabaiana,TRUE,df,NA,NA,NA,ADELSON BARRETO,6,FABIO MITIDIERI,3,ADIERSON MONTEIRO,2.5,BOSCO COSTA,2.3,MENDONCA PRADO,2.3,LAERCIO OLIVEIRA,1.3,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSCAR,NA,560,237.4,TRUE,NA,5292,2014
,BR 02177/2018,https://sagresonline.com.br/em-goias-lula-e-bolsonaro-lideram-pesquisa-para-presidente-da-republica/,TRUE,pr,NA,NA,NA,LULA,33,JAIR BOLSONARO,25.2,MARINA SILVA,5.9,GERALDO ALCKMIN,5,HENRIQUE MEIRELLES,4,CIRO GOMES,"3,5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,1641,108.1,TRUE,NA,5368,2018
SEM RESULTADOS,RN 05966/2018,https://wwwriachueloemacao.blogspot.com/2018/03/consult-divulga-pesquisa-para-deputado.html,TRUE,df,0,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,SP 08589/2018,https://www.ecolifeonline.com.br/32277,TRUE,de,NA,NA,NA,CARLA MORANDO,12.15,ARTHUR MAMAE FALEI,7.24,AIDAN RAVIN,5.55,LUIZ FERNANDO,4.76,THIAGO AURICCHIO,4.56,ALMIR CICOTE,4.46,TEONILIO BARBA,4.36,PASTOR BITTENCOURT,1.14,,,,,,,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSCAR,NA,942,641.22,TRUE,NA,5453,2018
,SP 08589/2018,https://www.ecolifeonline.com.br/32277,TRUE,df,NA,NA,NA,RUSSOMANO,10.21,KIM,7.09,ALEX MANENTE,6.74,MARCELO LIMA,6.05,EDUARDO BOLSONARO,5.35,VICENTINHO,4.81,ANA DO CARMO,4.16,TIRIRICA,3.87,FABIO PALACIO,3.57,AILTON LIMA,3.37,EDSON SARDANO,3.07,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSCAR,NA,943,394.29,TRUE,NA,5454,2018
,BR 07829/2018,http://www.avozdeanapolis.com.br/serpes-lula-lidera-corrida-presidencial-em-goias/,TRUE,pr,1,NA,NA,LULA,29.6,JAIR BOLSONARO,20.6,MARINA SILVA,6.9,GERALDO ALCKMIN,5,CIRO GOMES,"4,9",HENRIQUE MEIRELLES,"3,9",FERNANDO COLLOR,"1,5",ALVARO DIAS,"1,4",MICHEL TEMER,"1,4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,1559,193.1,TRUE,NA,5510,2018
SITE OFF,BR 07728/2018,https://www.badiinho.com.br/2018/10/02/dm-divulga-pesquisa-para-o-governo-de-goias-e-presidente-da-republica-mas-omite-numeros-para-corrida-ao-senado-federal/,TRUE,pr,1,NA,NA,JAIR BOLSONARO,39.3,FERNANDO HADDAD,18.1,CIRO GOMES,7.1,GERALDO ALCKMIN,5.9,HENRIQUE MEIRELLES,4.5,MARINA SILVA,29,JOAO AMOEDO,2.8,ALVARO DIAS,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,NA,1594,119.7,TRUE,NA,5512,2018
,BR 03303/2018,https://blogmardenramalho.blogspot.com/2018/09/haddad-vence-com-folga-no-maranhao.html,TRUE,pr,1,NA,NA,FERNANDO HADDAD,44.9,JAIR BOLSONARO,26.5,CIRO GOMES,7.4,GERALDO ALCKMIN,3.1,MARINA SILVA,"2,2",HENRIQUE MEIRELLES,"1,1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BOB,NA,1882,114.9,TRUE,NA,5523,2018
,MG 00122/2018,NA,TRUE,pr,1,NA,NA,BOLSONARO,28.3,FERNANDO HADDAD,10.8,AMOEDO,"6,8",CIRO GOMES,"3,5",MARINA SILVA,"2,3",GERALDO ALCKMIN,"2,3",HENRIQUE MEIRELLES,"1,3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,MULTIDADOS,2211,201.1,TRUE,1,5538,2018
,BR 0662/2018,https://diariomsnews.com.br/noticias/eleicoes/ranking-bolsonaro-com-larga-vantagem-sobre-haddad-e-ciro-em-ms-24143,TRUE,pr,1,NA,NA,JAIR BOLSONARO,45.08,FERNANDO HADDAD,20.58,CIRO GOMES,8.83,GERALDO ALCKMIN,6,MARINA SILVA,3.83,ALVARO DIAS,"3,58",HENRIQUE MEIRELLES,1.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,NA,2692,122.03,TRUE,NA,5549,2018
,PA 00747/2018,http://aprovinciadopara.com.br/nova-pesquisa-doxaa-provincia-confirma-2o-turno-no-para-marcio-miranda-sobe-e-helder-barbalho-cai-outra-vez/,TRUE,pr,1,NA,NA,JAIR BOLSONARO,31,FERNANDO HADDAD,22.4,CIRO GOMES,13,GERALDO ALCKMIN,"5,5",MARINA SILVA,"4,5",ALVARO DIAS,2.6,HENRIQUE MEIRELES,2.6,CABO DACIOLO,2.3,GUILHERME BOULOS,1.1,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,NA,3215,435,TRUE,1,5554,2018
