new_tse_id;tse_id;url;NM_UE;util;position;estimulada;suspensa;vv;cand1;resul1;cand2;resul2;cand3;resul3;cand4;resul4;cand5;resul5;cand6;resul6;cand7;resul7;cand8;resul8;cand9;resul9;cand10;resul10;cand11;resul11;cand12;resul12;cand13;resul13;cand14;resul14;cand15;resul15;cand16;resul16;cand17;resul17;cand18;resul18;cand19;resul19;cand20;resul20;cand21;resul21;cand22;resul22;cand23;resul23;cand24;resul24;cand25;resul25;cand26;resul26;cand27;resul27;cand28;resul28;cand29;resul29;cand30;resul30;cand31;resul31;cand32;resul32;cand33;resul33;cand34;resul34;cand35;resul35;cand36;resul36;cand37;resul37;cand38;resul38;cand39;resul39;cand40;resul40;cand41;resul41;cand42;resul42;cand43;resul43;manual_filename;SG_UE;obs;instituto;total;CNPJ
;RS-00504/2012;http://novohamburgo.org/site/destaques/2013/02/03/eleicoes-em-novo-hamburgo-pesquisa-espontanea-aponta-415-das-intencoes-de-voto-para-tarcisio-zimmermann/;NOVO HAMBURGO;1;p;1;NA;NA;LUIS LAUERMANN;38.8;PAULO KOPSCHINA;29;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/7-(envio_leva2)-clara2-entrega.xlsx.csv;NA;NA;NA;67.8;NA
;RS-04472/2016;https://www.informativo.com.br/eleicoes-municipais-2016/candidatos-de-lajeado-estao-em-empate-tecnico-segundo-pesquisa,38131.jhtml;LAJEADO;1;p;1;NA;NA;MARCELO CAUMO;28.7;DELEGADA MARCIA;26.8;LUIS FERNANDO SCHMIDT;25.3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/38-(leva-geral1(1700-1))-maricelia5-entrega.xlsx.csv;NA;NA;NA;80.8;NA
;RS-04472/2016;https://www.informativo.com.br/eleicoes-municipais-2016/candidatos-de-lajeado-estao-em-empate-tecnico-segundo-pesquisa,38131.jhtml;LAJEADO;0;p;1;NA;NA;MARCELO CAUMO;28.7;LUIS FERNANDO SCHMIDT;26.8;DELEGADA MARCIA;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/38-(leva-geral1(1700-1))-maricelia5-entrega.xlsx.csv;NA;NA;NA;79.5;NA
;RS-06493/2016;https://www.qwerty.com.br/2016/09/29/pesquisa-apresenta-amostra-da-intencao-de-voto-dos-pedritenses/;DOM PEDRITO;1;p;1;NA;NA;MARIO AUGUSTO;67.8;RAUL ZANOLETE;16.3;PEDRO RICCHETTI;1.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/38-(leva-geral1(1700-1))-maricelia5-entrega.xlsx.csv;NA;NA;NA;85.9;NA
;RS-06493/2016;https://www.qwerty.com.br/2016/09/29/pesquisa-apresenta-amostra-da-intencao-de-voto-dos-pedritenses/;DOM PEDRITO;0;p;1;NA;NA;MARIO AUGUSTO;73.3;RAUL ZANOLETE;12.2;PEDRO RICCHETTI;1.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/38-(leva-geral1(1700-1))-maricelia5-entrega.xlsx.csv;NA;NA;NA;87;NA
;SC-00006/2012;https://docplayer.com.br/11611515-Pesquisa-quantitativa-intencao-de-voto-municipio-de-criciuma-sc.html;CRICIÚMA;1;p;1;NA;NA;ANDERLEI ANTONELLI;7.68;CLESIO SALVARO;67.04;ODELONDES SOUZA;1.92;ROMANNA REMOR;15.84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/7-(envio_leva2)-clara2-entrega.xlsx.csv;NA;NA;NA;92.48;NA
;SC-00006/2012;https://docplayer.com.br/11611515-Pesquisa-quantitativa-intencao-de-voto-municipio-de-criciuma-sc.html;CRICIÚMA;1;p;1;NA;NA;ANDERLEI ANTONELLI;14.24;MARCIO BURIGO;26.88;ODELONDES SOUZA;2.4;ROMANNA REMOR;35.36;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/7-(envio_leva2)-clara2-entrega.xlsx.csv;NA;NA;NA;78.88;NA
;SC-00277/2012;https://issuu.com/daianedenke/docs/ed52;GARUVA;1;p;1;NA;NA;ZE CHAVES;24.9;DRA NIVEA;23.5;ROLF ROTHBARTH;13.8;MARCIO TINTE;10.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/38-(leva-geral1(1700-1))-maricelia5-entrega.xlsx.csv;NA;NA;NA;73;NA
;SC-00277/2012;https://issuu.com/daianedenke/docs/ed52;GARUVA;0;p;1;NA;NA;ZE CHAVES;27;DRA NIVEA;23.8;MARCIO TINTE;11.4;ROLF ROTHBARTH;4.6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/38-(leva-geral1(1700-1))-maricelia5-entrega.xlsx.csv;NA;NA;NA;66.8;NA
;SC-00318/2012;http://doczz.net/doc/2037735/clipping-deputados---assembleia-legislativa-do-estado-de-...;NA;1;p;1;NA;NA;ZE CARAMORI;59.2;PEDRO UCZAI;31.7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;80810;NA;NA;90.9;NA
;SC-00318/2012;http://doczz.net/doc/2037735/clipping-deputados---assembleia-legislativa-do-estado-de-...;NA;0;p;1;NA;NA;ZE CARAMORI;49.67;PEDRO UCZAI;40.82;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;80810;NA;NA;90.49;NA
;SC-02660/2016;https://rbj.com.br/politica/pesquisa-aponta-nova-lideranca-na-disputa-pela-prefeitura-de-abelardo-luzsc-mas-ainda-com-empate-tecnico-2724.html;NA;0;p;1;NA;NA;WILAMIR CAVASSINI;28.6;CELSO SANTIN;22.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;80012;NA;NA;50.8;NA
;SC-02660/2016;https://rbj.com.br/politica/pesquisa-aponta-nova-lideranca-na-disputa-pela-prefeitura-de-abelardo-luzsc-mas-ainda-com-empate-tecnico-2724.html;NA;1;p;1;NA;NA;CELSO SANTIN;32.7;WILAMIR CAVASSINI;29.1;VILMAR BAUNGRATZ;16.5;ALTAR LAVRATTI;5.8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/17-(leva-geral_2-2(965))-maricelia4-entrega.xlsx.csv;80012;NA;NA;84.1;NA
;SC-03869/2018;https://www.4oito.com.br/noticia/sem-pinho-moreira-amin-lidera-intencoes-de-voto-para-o-governo-4662;BRASIL;1;g;1;NA;NA;DECIO LIMA;8;ESPERIDIAO AMIN;26.72;GELSON MERISIO;1.12;JOAO PAULO KLEINUBING;2.08;MAURO MARIANI;4.8;PAULO BAUER;9.6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/6-(envio_leva2)-pedro2-entrega.xlsx.csv;NA;NA;NA;52.32;NA
;SC-03869/2018;https://www.4oito.com.br/noticia/amin-e-colombo-lideram-intencoes-de-voto-ao-senado-4680;BRASIL;1;s;1;NA;NA;ESPERDIAO AMIM;11.76;FERNANDO CORUJA;1.52;JORGINHO MELLO;1.84;JOAO PAULO KLEINUBING;2.08;LUCAS ESMERALDINO;1.6;LEDIO ROSA ANDRADE;1.84;MAURO MARIANI;2.16;PAULINHO BORNHAUSEN;3.76;PAULO BAUER;5.04;RAIMUNDO COLOMBO;11.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/6-(envio_leva2)-pedro2-entrega.xlsx.csv;NA;NA;NA;42.8;NA
;SC-03869/2018;https://www.4oito.com.br/noticia/amin-e-colombo-lideram-intencoes-de-voto-ao-senado-4680;BRASIL;1;s;1;NA;NA;ESPERDIAO AMIM;12.48;FERNANDO CORUJA;1.68;JORGINHO MELLO;1.84;JOAO PAULO KLEINUBING;2.8;LUCAS ESMERALDINO;1.76;LEDIO ROSA ANDRADE;1.84;MAURO MARIANI;1.52;PAULINHO BORNHAUSEN;4;RAIMUNDO COLOMBO;11.44;MARCOS VIEIRA;0.64;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/6-(envio_leva2)-pedro2-entrega.xlsx.csv;NA;NA;NA;40;NA
;SC-03869/2018;https://www.4oito.com.br/noticia/sem-pinho-moreira-amin-lidera-intencoes-de-voto-para-o-governo-4662;BRASIL;1;g;1;NA;NA;DECIO LIMA;8.8;ESPERIDIAO AMIN;27.68;GELSON MERISIO;1.6;JOAO PAULO KLEINUBING;2.72;MAURO MARIANI;5.28;NAPOLEAO BERNARDES;1.28;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/6-(envio_leva2)-pedro2-entrega.xlsx.csv;NA;NA;NA;47.36;NA
;SC-03869/2018;https://www.4oito.com.br/noticia/amin-e-colombo-lideram-intencoes-de-voto-ao-senado-4680;SANTA CATARINA;0;s;1;NA;NA;ESPERIDIAO AMIN;11.76;FERNANDO CORUJA;1.52;JORGINHO MELLO;1.84;JOAO PAULO KLEINUBING;2.08;LUCAS ESMERALDINO;1.6;LEDIO ROSA ANDRADE;1.84;MAURO MARIANI;2.16;PAULINHO BORNHAUSEN;3.76;PAULO BAUER;5.04;RAIMUNDO COLOMBO;11.2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/7-(envio_leva2)-clara2-entrega.xlsx.csv;NA;NA;NA;42.8;NA
;SC-03869/2018;https://www.4oito.com.br/noticia/amin-e-colombo-lideram-intencoes-de-voto-ao-senado-4680;SANTA CATARINA;0;s;1;NA;NA;ESPERIDIAO AMIN;12.48;FERNANDO CORUJA;1.68;JORGINHO MELLO;1.84;JOAO PAULO KLEINUBING;2.8;LUCAS ESMERALDINO;1.76;LEDIO ROSA ANDRADE;1.84;MAURO MARIANI;1.52;PAULINHO BORNHAUSEN;4;MARCOS VIEIRA;0.64;RAIMUNDO COLOMBO;11.44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/7-(envio_leva2)-clara2-entrega.xlsx.csv;NA;NA;NA;40;NA
;SP-00001/2012;NA;SÃO PAULO;1;p;1;NA;NA;CELSO RUSSOMANO;20;NETINHO PAULA;13;PAULINHO FORCA;10;SONINHA;10;GABRIEL CHALITA;9;FERNANDO HADDAD;4;GUILHERME AFIF DOMINGOS;3;ANDREA MATARAZZO;2;LEVY FIDELIX;1;LUIZ FLAVIO BORGES D'URSO;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/29-(pdf1)-pedro5-entrega.xlsx.csv;NA;NA;DATAFOLHA;73;NA
;SP-00001/2012;NA;SÃO PAULO;1;p;1;NA;NA;CELSO RUSSOMANO;19;NETINHO PAULA;12;SONINHA;11;PAULINHO FORCA;10;GABRIEL CHALITA;8;BRUNO COVAS;6;FERNANDO HADDAD;4;GUILHERME AFIF DOMINGOS;3;LEVY FIDELIX;1;LUIZ FLAVIO BORGES D'URSO;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/29-(pdf1)-pedro5-entrega.xlsx.csv;NA;NA;DATAFOLHA;75;NA
;SP-00001/2012;NA;SÃO PAULO;1;p;1;NA;NA;CELSO RUSSOMANO;20;NETINHO PAULA;12;PAULINHO FORCA;10;SONINHA;10;GABRIEL CHALITA;8;JOSE ANIBAL;5;FERNANDO HADDAD;4;GUILHERME AFIF DOMINGOS;3;LEVY FIDELIX;1;LUIZ FLAVIO BORGES D'URSO;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/29-(pdf1)-pedro5-entrega.xlsx.csv;NA;NA;DATAFOLHA;74;NA
;SP-00009/2012;NA;SÃO PAULO;1;p;1;NA;NA;CELSO RUSSOMANO;25;NETINHO PAULA;12;SONINHA;11;PAULINHO FORCA;9;GABRIEL CHALITA;9;JOSE ANIBAL;4;FERNANDO HADDAD;3;LUIZ FLAVIO BORGES D'URSO;1;LEVY FIDELIX;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/29-(pdf1)-pedro5-entrega.xlsx.csv;NA;NA;DATAFOLHA;75;NA
;SP-00009/2012;NA;SÃO PAULO;1;p;1;NA;NA;JOSE SERRA;30;CELSO RUSSOMANO;19;NETINHO PAULA;10;PAULINHO FORCA;8;SONINHA;7;GABRIEL CHALITA;7;FERNANDO HADDAD;3;LUIZ FLAVIO BORGES D'URSO;1;LEVY FIDELIX;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/29-(pdf1)-pedro5-entrega.xlsx.csv;NA;NA;DATAFOLHA;86;NA
;SP-00009/2012;NA;SÃO PAULO;1;p;1;NA;NA;CELSO RUSSOMANO;25;NETINHO PAULA;13;SONINHA;11;PAULINHO FORCA;10;GABRIEL CHALITA;9;FERNANDO HADDAD;4;RICARDO TRIPOLI;3;LUIZ FLAVIO BORGES D'URSO;1;LEVY FIDELIX;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/29-(pdf1)-pedro5-entrega.xlsx.csv;NA;NA;DATAFOLHA;77;NA
;SP-00029/2014;https://issuu.com/tribunadonorte/docs/140911053138-9584bd76e7e844e2a5793dde1e3caff4;SÃO PAULO;0;s;NA;NA;NA;SERRA;33;SUPLICY;27;KASSAB;7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/22-(leva-geral2_leva7)-fran1-salvaged-entrega.csv.csv;NA;NA;NA;67;NA
;SP-00029/2014;https://oglobo.globo.com/brasil/datafolha-mostra-serra-suplicy-tecnicamente-empatados-na-disputa-ao-senado-em-sp-13908992;SÃO PAULO;1;s;NA;NA;NA;SERRA;34;SUPLICY;31;KASSAB;9;ANA LUIZA;2;MARLENE CAMPOS MACHADO;2;FERNANDO LUCAS;1;KAKA WERA;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/22-(leva-geral2_leva7)-fran1-salvaged-entrega.csv.csv;NA;NA;NA;74;NA
;SP-00300/2012;https://guacu.wordpress.com/2012/08/;OSASCO;1;p;1;NA;NA;CELSO GIGLIO;40.1;JOAO PAULO CUNHA;19.5;OSVALDO VERGINIO;9.8;DELBIO TERUEL;5.5;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/38-(leva-geral1(1700-1))-maricelia5-entrega.xlsx.csv;NA;NA;NA;74.9;NA
;SP-00300/2012;https://tucano.org.br/celso-giglio-lidera-disputa-em-osasco-com-401/;OSASCO;0;p;1;NA;NA;CELSO GIGLIO;39.67;JOAO PAULO CUNHA;20.42;OSVALDO VERGINIO;13.38;DELBIO TERUEL;3.87;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/38-(leva-geral1(1700-1))-maricelia5-entrega.xlsx.csv;NA;NA;NA;77.34;NA
;SP-00749/2012;https://alutaepravaler.blogspot.com/2012/09/;NA;1;p;1;NA;NA;FERNANDO FERNANDES;70;EVILASIO;19;JOSE APRIGIO;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/15-(leva-geral_3-4(2200))-maricelia1-entrega.xlsx.csv;71579;NA;NA;92;NA
;SP-00749/2012;https://tucano.org.br/em-taboao-da-serra-fernando-fernandes-lidera-com-70/;NA;0;p;1;NA;NA;FERNANDO FERNANDES;70;JOSE APRIGIO;19;STAN;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;manual/15-(leva-geral_3-4(2200))-maricelia1-entrega.xlsx.csv;71579;NA;NA;92;NA
