OBS,1 = Preencher,tse_id,url,sg_uf,sg_ue,ds_cargos,util,position,estimulada,suspensa,vv,cand1,resul1,cand2,resul2,cand3,resul3,cand4,resul4,cand5,resul5,cand6,resul6,cand7,resul7,cand8,resul8,cand9,resul9,cand10,resul10,cand11,resul11,cand12,resul12,cand13,resul13,cand14,resul14,cand15,resul15,cand16,resul16,cand17,resul17,cand18,resul18,cand19,resul19,cand20,resul20,cand21,resul21,cand22,resul22,cand23,resul23,cand24,resul24,cand25,resul25,cand26,resul26,cand27,resul27,cand28,resul28,cand29,resul29,cand30,resul30,cand31,resul31,cand32,resul32,cand33,resul33,cand34,resul34,cand35,resul35,cand36,resul36,cand37,resul37,cand38,resul38,cand39,resul40,cand41,resul41,cand42,resul42,cand43,resul43,person,nm_ue,instituto,estado,city,scenario,wrong,ID
,,RN-06487/2018,http://www.canguaretamadefato.com/2018/10/eleicao-2018-rn-pesquisa-consult.html,BR,NA,Presidente,TRUE,df,0,NA,NA,BENES LEOCADIO,3.12,JOSE AGRIPINO,2.71,FERNANDO MINEIRO,2.47,WALTER ALVES,2.41,JOAO MAIA,2.24,FABIO FARIA,1.71,BETO ROSADO,1.59,RAFAEL MOTTA,1.53,NATALIA BONAVIDES,1.18,CARLA DICKSON,1,ROGERIO MARINHO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,882,TRUE,4996
,,RN-06487/2018,https://blogdecearamirim.blogspot.com/2018/10/,BR,NA,Presidente,TRUE,g,NA,NA,NA,FATIMA BEZERRA,36,CARLOS EDUARDO,24.71,ROBINSON FARIA,11.47,BRENO QUEIROGA,1.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,884,TRUE,4998
,,PE-05575/2018,https://blogdexucuru.blogspot.com/2018/09/em-nova-pesquisa-ipespe-paulo-camara.html,BR,NA,Presidente,TRUE,g,NA,NA,NA,PAULO,35,ARMANDO MONTEIRO NETO,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,891,TRUE,3067
,,PE-05575/2018,https://blogpontodevista.com/pesquisa-ipespe-paulo-e-lider-isolado/,BR,NA,Presidente,TRUE,g,1,NA,NA,PAULO CAMARA,35,ARMANDO MONTEIRO,25,JULIO LOSSO,2,MAURICIO RANDS,2,ANA PATRICIA ALVES,1,SIMONE FONTANA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,889,TRUE,3068
Site off,,AM-00577/2018,https://hypenews.net/2018/10/confira-as-pesquisas-realtime-big-data-para-o-governo-dos-estados/,BR,NA,Presidente,TRUE,g,NA,NA,1,WILSON LIMA,67,AMAZONINO MENDES,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,898,TRUE,3069
,,MT-02178/2018,https://olivre.com.br/pesquisa-real-time-para-o-senado-traz-jayme-com-30-e-leitao-com-19,BR,NA,Presidente,TRUE,s,NA,NA,NA,JAYME CAMPOS,30,NILSON LEITAO,19,JUIZA SELMA,17,PROCURADOR MAURO,17,MARIA LUCIA CAVALLI,13,ADILTON SACHETTI,12,CARLOS FAVARO,6,WALDIR CALDAS,4,GILBERTO LOPES FILHO,2,SEBASTIAO CARLOS,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,902,TRUE,3074
,,SP-03011/2018,https://noticias.r7.com/eleicoes-2018/realtime-big-data-em-sp-paulo-skaf-tem-25-e-joao-doria-22-02102018,BR,NA,Presidente,TRUE,g,NA,NA,NA,PAULO SKAF,25,JOAO DORIA,22,MARCIO FRANCA,15,LUIZ MARINHO,7,LISETE ARELARO,2,MAJOR COSTA E SILVA,2,ROGERIO CHEQUER,1,MARCELO CANDIDO,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,905,TRUE,3078
,,PB-01717/2018,https://jeftenews.blogspot.com/2018/10/real-time-big-data-nos-numeros-para-o.html,BR,NA,Presidente,TRUE,s,NA,NA,NA,CASSIO CUNHA LIMA,33,VENEZIANO VITAL,32,LUZ COUTO,26,DANIELA RIBEIRO,22,ROBERTO PAULINO,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,910,TRUE,3080
,,RJ-00033/2018,http://www.xodonews.com.br/confira-as-pesquisas-realtime-big-data-para-o-governo-dos-estados/,BR,NA,Presidente,TRUE,g,NA,NA,NA,WITZEL,53,PAES,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,911,TRUE,3081
,,PA 02395/2018,https://soldocarajas.blogspot.com/2018/10/pesquisa-da-tv-record-aponta-helder-com.html,BR,NA,Presidente,TRUE,g,1,NA,NA,HELDER,50,MARCIO MIRANDA,19,PAULO ROCHA,11,FERNANDO CARNEIRO,2,CLEBER RABELO,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,916,TRUE,3087
,,PI-02332/2018,https://cidadesnanet.com/news/politica/wellington-dias-com-4075-e-luciano-nunes-6-em-floriano-diz-data-az/,BR,NA,Presidente,TRUE,g,1,NA,NA,WELLINGTON DIAS,40.75,LUCIANO NUNES,6,DR. PESSOA,2.5,ELMANO FERRER,2,VALTER ALENCAR,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,926,TRUE,3090
,,PI-02332/2018,https://www.portalaz.com.br/publicacao/1619/,BR,NA,Presidente,TRUE,de,0,NA,NA,DR. FRANCISCO COSTA,6,GUSTAVO NEIVA,6.75,BILU,2.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,924,TRUE,3091
,,PI-02332/2018,https://www.portalaz.com.br/publicacao/1619/,BR,NA,Presidente,TRUE,df,0,NA,NA,SILAS FREIRE,4,ASSIS CARVALHO,1.5,MAINHA,1.25,REJANE DIAS,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,925,TRUE,3092
,,MG-06869/2018,https://www.tudoemdia.com/2018/10/12/zema-lidera-em-minas-com-736-dos-votos-validos-e-bolsonaro-com-696/,BR,NA,Presidente,TRUE,g,NA,NA,NA,ZEMA,64.7,ANASTASIA,23.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,927,TRUE,3094
,,PI-02131/2018,https://carlsonpessoa.blogspot.com/2018/09/data-az-wilson-e-ciro-se-isolam-nos.html,BR,NA,Presidente,TRUE,s,1,NA,NA,WILSON MARTINS,26.4,CIRO NOGUEIRA,22.64,MARCELO CASTRO,15.52,ROBERT RIOS,14.88,FRANK AGUIAR,10.64,ELIZEU AGUIAR,1.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,934,TRUE,3097
,,PI-02131/2018,https://carlsonpessoa.blogspot.com/2018/09/data-az-wilson-e-ciro-se-isolam-nos.html,BR,NA,Presidente,TRUE,s,0,NA,NA,WILSON MARTINS,13.2,CIRO NOGUEIRA,12.32,MARCELO CASTRO,7.12,ROBERT RIOS,5.44,FRANK AGUIAR,3.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,931,TRUE,3098
,,PI-02131/2018,https://extraparnaiba.blogspot.com/2018/09/data-az-wellington-supera-adversarios.html,BR,NA,Presidente,TRUE,g,0,NA,NA,WELLINGTON DIAS,35.36,DR. PESSOA,13.04,LUCIANO NUNES,9.36,ELMANO FERRER,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,929,TRUE,3099
,,PI-02131/2018,https://extraparnaiba.blogspot.com/2018/09/data-az-wellington-supera-adversarios.html,BR,NA,Presidente,TRUE,g,1,NA,NA,WELLINGTON DIAS,41.84,DR. PESSOA,19.04,LUCIANO NUNES,11.6,VALTER ALENCAR,2.96,ELMANO FERRER,2.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,932,TRUE,3100
,,GO-05077/2018,https://cleubercarlos.blogspot.com/2018/06/pesquisa-serpes-para-governador-de.html,BR,NA,Presidente,TRUE,g,0,NA,NA,RONALDO CAIADO,9.2,JOSE ELITON,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,938,TRUE,3104
,,GO-05077/2018,https://cleubercarlos.blogspot.com/2018/06/pesquisa-serpes-para-governador-de.html,BR,NA,Presidente,TRUE,g,1,NA,NA,RONALDO CAIADO,38,JOSE ELITON,10,DANIEL VILELA,5.6,KATIA MARIA,4.6,WESLEI GARCIA,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,939,TRUE,3105
,,GO-05077/2018,https://www.todapolitica.com/eleicoes-2018/pesquisa-eleitoral-goias/,BR,NA,Presidente,TRUE,s,NA,NA,NA,MARCONI PERILLO,14,LUCIA VANIA,10.2,VANDERLAN CARDOSO,8.7,JORGE KAJURU,7.9,DEMOSTENES TORRES,4.8,VILMAR ROCHA,3.4,LUIS CESAR BUENO,1.9,PEDRO CHAVES,1.9,WILDER MORAIS,1.1,LUANA BALDY,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,940,TRUE,3106
,,SP-08589/2018,https://www.ecolifeonline.com.br/32277,BR,NA,Presidente,TRUE,de,NA,NA,NA,CARLA MORANDO,12.15,ARTHUR MAMAE FALEI,7.24,AIDAN RAVIN,5.55,LUIZ FERNANDO,4.76,THIAGO AURICCHIO,4.56,ALMIR CICOTE,4.46,TEONILIO BARBA,4.36,PASTOR BITTENCOURT,1.14,LUIZ TURCO,89,JANAINA PASCOAL,89,WANDERLEI SIRAQUE,79,JULINHO FUZARI,74,ADMIR FERRO,69,CORONEL NISHIKAWA,69,PEDRO TERUJI,64,SANDRO NICODEMO,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSCAR,BRASIL,NA,NA,NA,942,TRUE,2809
,,SP-08589/2018,https://www.ecolifeonline.com.br/32277,BR,NA,Presidente,TRUE,df,NA,NA,NA,RUSSOMANO,10.21,KIM,7.09,ALEX MANENTE,6.74,MARCELO LIMA,6.05,EDUARDO BOLSONARO,5.35,VICENTINHO,4.81,ANA DO CARMO,4.16,TIRIRICA,3.87,FABIO PALACIO,3.57,AILTON LIMA,3.37,EDSON SARDANO,3.07,SARGENTO LOBO,99,ROBERTO DO PROERD,84,ALDO SANTOS,69,CIRLENE RABECCHINI,59,OROSCO JR,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSCAR,BRASIL,NA,NA,NA,943,TRUE,2810
,,SP-08589/2018,https://www.ecolifeonline.com.br/32277,BR,NA,Presidente,TRUE,s,NA,NA,NA,MARA GABRILLI,18.44,EDUARDO SUPLICY,13.98,MAJOR OLIMPIO,4.56,TRIPOLI,2.28,MAURREN MAGGI,2.73,MARIO COVAS NETO,1.93,JILMAR TATTO,1.74,MANCHA,1.29,EDUCADOR DANIEL CARA,79,ANTONIO NETO,69,DIOGO DA LUZ,35,PROFESSORA SILVIA FERRA,30,MARCELO BARBIERI,30,DRA. ELIANA FERREIRA,25,NIVALDO ORLANI,20,KALED,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,OSCAR,BRASIL,NA,NA,NA,944,TRUE,2811
,,PE-07336/2018,https://afranoticias.blogspot.com/2018/08/home-perfil-secoes-envie-sua-noticia.html,BR,NA,Presidente,TRUE,g,1,NA,NA,PAULO CAMARA,30,ARMANDO MONTEIRO,24,MAURICIO RANDS,4,DANIELLE PORTELA,3,JULIO LOSSIO,3,SIMONE FONTANA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,950,TRUE,3110
,,PE-07336/2018,https://blogdexucuru.blogspot.com/2018/08/folha-de-pernambuco-divulga-primeira.html,BR,NA,Presidente,TRUE,g,0,NA,NA,PAULO CAMARA,13,ARMANDO MONTEIRO,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,949,TRUE,3111
,,MS-04015/2018,https://www.jd1noticias.com/politica/reinaldo-57-x-odilon-43-diz-pesquisa-da-record-tv/57320/,BR,NA,Presidente,TRUE,g,1,NA,NA,REINALDO,51,JUIZ ODILON,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,955,TRUE,3116
,,MS-02626/2018,https://www.ivinoticias.com.br/noticia/81887/pesquisa-mede-possibilidade-mudanca-de-voto,BR,NA,Presidente,TRUE,g,1,NA,NA,REINALDO,49,ODILON,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,957,TRUE,3117
,,RO-01683/2018,http://www.xodonews.com.br/confira-as-pesquisas-realtime-big-data-para-o-governo-dos-estados/,BR,NA,Presidente,TRUE,g,NA,NA,NA,CORONEL MARCOS ROCHA,50,EXPEDITO JUNIOR,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,966,TRUE,3125
,,RN-06196/2018,http://www.blogdosilverioalves.com/2018/09/pesquisa-fierncertus-fatima-lidera-com.html,BR,NA,Governador,TRUE,g,1,NA,NA,FATIMA BEZERRA,32.8,CARLOS EDUARDO,15.7,ROBINSON FARIA,8.37,QUEIROGA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FRAN,RIO GRANDE DO NORTE,NA,NA,NA,972,TRUE,1906
,,RN-03673/2018,https://lagoanovaverdade.blogspot.com/2018/07/o-instituto-consult-tambem-mediu-o.html,BR,NA,Presidente,TRUE,g,NA,NA,NA,FATIMA BEZERRA,26.06,CARLOS EDUARDO,16.06,ROBINSON FARIA,9.47,FABIO DANTAS,1.71,BRENO QUEIROGA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,977,TRUE,3130
,,RN-03673/2018,https://novonoticias.com/politica/ivan-junior-lidera-para-deputado-estadual/,BR,NA,Presidente,TRUE,de,0,NA,NA,IVAN JR.,1.1,TOMBA FARIAS,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,976,TRUE,3131
,,RN-03673/2018,https://www.blogdojoaomarcolino.com/2018/07/pesquisa-consult-garibaldi-na-lideranca.html,BR,NA,Presidente,TRUE,s,NA,NA,NA,GARIBALDI FILHO,14.12,ZENAIDE MAIA,12.88,CAPITAO STYVENSON,11.24,GERALDO MELO,5.94,JOSE AGRIPINO,4.35,MAGNOLIA FIGUEIREDO,2.12,ANTONIO JACOME,1.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,PEDRO,BRASIL,NA,NA,NA,978,TRUE,3132
